Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL 
Inc.5,Inc.5 Women's Golden T-Strap Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-golden-t-strap-wedges/p-mp000000017401665
Metro,Metro Women's White Toe Ring Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-white-toe-ring-sandals/p-mp000000006904050
Inc.5,Inc.5 Women's Black Casual Sandals,₹984.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017401745
Inc.5,Inc.5 Women's Pewter T-Strap Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-t-strap-wedges/p-mp000000017401654
Metro,Metro Women's Beige Sling Back Sandals,₹1690.00,₹1690.00,2.8,5,https://www.tatacliq.com/metro-womens-beige-sling-back-sandals/p-mp000000006689118
Metro,Metro Silver Sling Back Stilettos,₹1990.00,₹1990.00,3.0,2,https://www.tatacliq.com/metro-womens-silver-sling-back-stilettos/p-mp000000006834288
Inc.5,Inc.5 Women's Black Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-thong-wedges/p-mp000000017401865
Inc.5,Inc.5 Women's Pista Casual Sandals,₹984.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-pista-casual-sandals/p-mp000000017401730
Metro,Metro Women's White Sling Back Sandals,₹1990.00,₹1990.00,3.0,2,https://www.tatacliq.com/metro-womens-white-sling-back-sandals/p-mp000000006665087
Inc.5,Inc.5 Women's Peach Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-thong-wedges/p-mp000000017401858
Metro,Metro Women's Red Sling Back Sandals,₹1990.00,₹1990.00,3.0,2,https://www.tatacliq.com/metro-womens-red-sling-back-sandals/p-mp000000006665096
Metro,Metro Women's Beige Cross Strap Sandals,₹843.00,₹1690.00,4.0,25,https://www.tatacliq.com/metro-womens-beige-cross-strap-sandals/p-mp000000006412909
Metro,Metro Gun Metal Cross Strap Sandals,₹710.00,₹1290.00,3.73,22,https://www.tatacliq.com/metro-womens-gun-metal-cross-strap-sandals/p-mp000000006642718
Inc.5,Inc.5 Women's Dark Beige Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-dark-beige-casual-sandals/p-mp000000017401727
Inc.5,Inc.5 Women's Grey Casual Sandals,₹1298.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-grey-casual-sandals/p-mp000000017401624
Metro,Metro Women's Beige Thong Sandals,₹2490.00,₹2490.00,5.0,2,https://www.tatacliq.com/metro-womens-beige-thong-sandals/p-mp000000006410599
Inc.5,Inc.5 Women's Green Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-green-casual-sandals/p-mp000000017401806
Metro,Metro Women's Tan Sling Back Wedges,₹1690.00,₹1690.00,4.33,6,https://www.tatacliq.com/metro-womens-tan-sling-back-wedges/p-mp000000006413356
Metro,Metro Women's Golden Sling Back Sandals,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/metro-golden-sling-back-sandals/p-mp000000006412834
Inc.5,Inc.5 Women's Orange Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-orange-casual-sandals/p-mp000000017401824
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹3490.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000017401524
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹2690.00,₹2690.00,4.0,1,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000017401941
Metro,Metro Women's Black Sling Back Stilettos,₹1990.00,₹1990.00,3.0,2,https://www.tatacliq.com/metro-black-sling-back-stilettos/p-mp000000002511340
Metro,Metro Rose Gold Sling Back Stilettos,₹1990.00,₹1990.00,3.0,2,https://www.tatacliq.com/metro-womens-rose-gold-sling-back-stilettos/p-mp000000002510910
Metro,Metro Women's Black Sling Back Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/metro-womens-black-sling-back-sandals/p-mp000000002101801
Inc.5,Inc.5 Women's Green Ankle Strap Sandals,₹2690.00,₹2690.00,4.0,1,https://www.tatacliq.com/inc-5-womens-green-ankle-strap-sandals/p-mp000000017401910
Inc.5,Inc.5 Women's Rainbow T-Strap Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-rainbow-t-strap-wedges/p-mp000000017401991
Inc.5,Inc.5 Women's Black T-Strap Wedges,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-black-t-strap-wedges/p-mp000000017402065
Inc.5,Inc.5 Women's White Toe Ring Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-white-toe-ring-sandals/p-mp000000017119516
Inc.5,Inc.5 Women's Navy Casual Wedges,₹1253.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-navy-casual-wedges/p-mp000000017119669
Inc.5,Inc.5 Women's Silver Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-silver-thong-wedges/p-mp000000017119782
Inc.5,Inc.5 Women's White Sling Back Sandals,₹2790.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-white-sling-back-sandals/p-mp000000017119264
Inc.5,Inc.5 Women's Black Back Strap Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-back-strap-sandals/p-mp000000017119301
Inc.5,Inc.5 Women's Peach Back Strap Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-back-strap-sandals/p-mp000000017119296
Inc.5,Inc.5 Women's Black Toe Ring Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-toe-ring-sandals/p-mp000000017119406
Inc.5,Inc.5 Women's Peach Thong Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-thong-wedges/p-mp000000017119407
Inc.5,Inc.5 Women's Sultan Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-sultan-thong-wedges/p-mp000000017119345
Inc.5,Inc.5 Women's Green Toe Ring Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-green-toe-ring-sandals/p-mp000000017119433
Inc.5,Inc.5 Women's Peach Toe Ring Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-toe-ring-sandals/p-mp000000017119511
Inc.5,Inc.5 Women's Antique Gold Thong Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-thong-wedges/p-mp000000017119469
Inc.5,Inc.5 Women's Gold Cross Strap Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-cross-strap-wedges/p-mp000000017119556
Inc.5,Inc.5 Women's Rose Gold Thong Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-thong-wedges/p-mp000000017119465
Inc.5,Inc.5 Women's Green T-Strap Wedges,₹2790.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-green-t-strap-wedges/p-mp000000017119591
Inc.5,Inc.5 Women's Gun Metal Cross Strap Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-gun-metal-cross-strap-wedges/p-mp000000017119485
Inc.5,Inc.5 Women's Beige Casual Wedges,₹1253.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-casual-wedges/p-mp000000017119615
Inc.5,Inc.5 Women's Black Casual Sandals,₹3990.00,₹3990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017119676
Inc.5,Inc.5 Women's Yellow T-Strap Wedges,₹2790.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-yellow-t-strap-wedges/p-mp000000017119608
Inc.5,Inc.5 Women's Blue Casual Sandals,₹3990.00,₹3990.00,0,0,https://www.tatacliq.com/inc-5-womens-blue-casual-sandals/p-mp000000017119684
Inc.5,Inc.5 Women's Gold Casual Sandals,₹3990.00,₹3990.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-casual-sandals/p-mp000000017119695
Inc.5,Inc.5 Women's Antique Gold Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-thong-wedges/p-mp000000017119759
Inc.5,Inc.5 Women's Green T-Strap Wedges,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-green-t-strap-wedges/p-mp000000017119742
Inc.5,Inc.5 Women's Rose Gold T-Strap Wedges,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-t-strap-wedges/p-mp000000017119750
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000017051387
Inc.5,Inc.5 Women's Pewter Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-thong-wedges/p-mp000000017119756
Inc.5,Inc.5 Women's Beige Thong Wedges,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-thong-wedges/p-mp000000017051416
Inc.5,Inc.5 Women's Black Thong Wedges,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-black-thong-wedges/p-mp000000017051426
Inc.5,Inc.5 Women's Antique Gold Ankle Strap Stilettos,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-ankle-strap-stilettos/p-mp000000017051486
Inc.5,Inc.5 Women's Gun Metal Ankle Strap Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-gun-metal-ankle-strap-wedges/p-mp000000017051465
Inc.5,Inc.5 Women's Sultan Ankle Strap Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-sultan-ankle-strap-wedges/p-mp000000017051459
Inc.5,Inc.5 Women's Black Ankle Strap Stilettos,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-stilettos/p-mp000000017051484
Inc.5,Inc.5 Women's Pewter Ankle Strap Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-ankle-strap-wedges/p-mp000000017051505
Inc.5,Inc.5 Women's Black T-Strap Sandals,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-t-strap-sandals/p-mp000000017051577
Inc.5,Inc.5 Women's Pista T-Strap Sandals,₹2290.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-pista-t-strap-sandals/p-mp000000017051584
Inc.5,Inc.5 Women's Rose Gold Ankle Strap Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-ankle-strap-wedges/p-mp000000017051514
Inc.5,Inc.5 Women's Beige Ankle Strap Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-ankle-strap-sandals/p-mp000000017051597
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000017051604
Inc.5,Inc.5 Women's Blue Casual Sandals,₹999.00,₹4290.00,0,0,https://www.tatacliq.com/inc-5-womens-blue-casual-sandals/p-mp000000017051614
Inc.5,Inc.5 Women's Black Thong Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-thong-sandals/p-mp000000017051643
Inc.5,Inc.5 Women's Black Thong Wedges,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-thong-wedges/p-mp000000017051663
Inc.5,Inc.5 Women's Gold Thong Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-thong-sandals/p-mp000000017051657
Inc.5,Inc.5 Women's Navy Thong Wedges,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-navy-thong-wedges/p-mp000000017051668
Inc.5,Inc.5 Women's Beige Casual Sandals,₹1603.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-casual-sandals/p-mp000000017013439
Inc.5,Inc.5 Women's Black Casual Sandals,₹1028.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017035895
Inc.5,Inc.5 Women's Black Casual Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017013949
Inc.5,Inc.5 Women's Sultan Ankle Strap Sandals,₹999.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-sultan-ankle-strap-sandals/p-mp000000017035743
Inc.5,Inc.5 Women's Peach Ankle Strap Stilettos,₹999.00,₹3890.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-ankle-strap-stilettos/p-mp000000017036149
Inc.5,Inc.5 Women's Red Ankle Strap Stilettos,₹999.00,₹3890.00,0,0,https://www.tatacliq.com/inc-5-womens-red-ankle-strap-stilettos/p-mp000000017036156
Inc.5,Inc.5 Women's Chikoo Ankle Strap Sandals,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-chikoo-ankle-strap-sandals/p-mp000000017013644
Inc.5,Inc.5 Women's Grey Casual Sandals,₹899.00,₹2490.00,5.0,1,https://www.tatacliq.com/inc-5-womens-grey-casual-sandals/p-mp000000017013470
Inc.5,Inc.5 Women's Tan Toe Ring Sandals,₹1477.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-tan-toe-ring-sandals/p-mp000000017013808
Inc.5,Inc.5 Women's Grey Ankle Strap Stilettos,₹1118.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-grey-ankle-strap-stilettos/p-mp000000017036059
Inc.5,Inc.5 Women's Pewter Casual Sandals,₹1567.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-casual-sandals/p-mp000000017036206
Inc.5,Inc.5 Women's Gold Casual Sandals,₹1028.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-casual-sandals/p-mp000000017035938
Inc.5,Inc.5 Women's Multicolor Ankle Strap Stilettos,₹1118.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-multicolor-ankle-strap-stilettos/p-mp000000017036035
Inc.5,Inc.5 Women's Tan Casual Sandals,₹1028.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-tan-casual-sandals/p-mp000000017035839
Inc.5,Inc.5 Women's Grey T-Strap Sandals,₹999.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-grey-t-strap-sandals/p-mp000000017035795
Inc.5,Inc.5 Women's Pewter Ankle Strap Sandals,₹894.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-ankle-strap-sandals/p-mp000000017036212
Inc.5,Inc.5 Women's Green Ankle Strap Stilettos,₹999.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-green-ankle-strap-stilettos/p-mp000000017035707
Inc.5,Inc.5 Women's Rose Gold Ankle Strap Sandals,₹894.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-ankle-strap-sandals/p-mp000000017036216
Inc.5,Inc.5 Women's Sultan Thong Wedges,₹2390.00,₹2390.00,3.67,3,https://www.tatacliq.com/inc-5-womens-sultan-thong-wedges/p-mp000000017035668
Inc.5,Inc.5 Women's Black Casual Sandals,₹1028.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017035818
Inc.5,Inc.5 Women's Peach T-Strap Sandals,₹999.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-t-strap-sandals/p-mp000000017035799
Inc.5,Inc.5 Women's Green Casual Sandals,₹1028.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-green-casual-sandals/p-mp000000017035861
Inc.5,Inc.5 Women's Green Toe Ring Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-green-toe-ring-sandals/p-mp000000017035884
Inc.5,Inc.5 Women's Antique Gold Casual Sandals,₹2390.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-casual-sandals/p-mp000000017013382
Inc.5,Inc.5 Women's Black Casual Sandals,₹2390.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017013403
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹1298.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000017036007
Inc.5,Inc.5 Women's Blue Cross Strap Wedges,₹999.00,₹2990.00,4.5,2,https://www.tatacliq.com/inc-5-womens-blue-cross-strap-wedges/p-mp000000017013592
Inc.5,Inc.5 Women's Gold Ankle Strap Sandals,₹1298.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-ankle-strap-sandals/p-mp000000017036143
Inc.5,Inc.5 Women's Gun Metal Ankle Strap Sandals,₹1298.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-gun-metal-ankle-strap-sandals/p-mp000000017036085
Inc.5,Inc.5 Women's Black Casual Stilettos,₹2590.00,₹2590.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-stilettos/p-mp000000017013827
Inc.5,Inc.5 Women's Gun Metal Casual Wedges,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-gun-metal-casual-wedges/p-mp000000017013666
Inc.5,Inc.5 Women's Multicolor Casual Sandals,₹999.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-multicolor-casual-sandals/p-mp000000017013788
Inc.5,Inc.5 Women's Antique Gold Casual Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-casual-sandals/p-mp000000017013880
Inc.5,Inc.5 Women's Gold Cross Strap Sandals,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-cross-strap-sandals/p-mp000000017013925
Inc.5,Inc.5 Women's Beige Casual Sandals,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-beige-casual-sandals/p-mp000000017013995
Inc.5,Inc.5 Women's Black Casual Sandals,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017014000
Inc.5,Inc.5 Women's Gun Metal Cross Strap Sandals,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-gun-metal-cross-strap-sandals/p-mp000000017036192
Inc.5,Inc.5 Women's Grey Casual Sandals,₹1073.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-grey-casual-sandals/p-mp000000017014106
Inc.5,Inc.5 Women's Antique Gold Casual Sandals,₹999.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-casual-sandals/p-mp000000017013411
Inc.5,Inc.5 Women's Multicolor Casual Sandals,₹999.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-multicolor-casual-sandals/p-mp000000017036470
Inc.5,Inc.5 Women's Pista Casual Sandals,₹999.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-pista-casual-sandals/p-mp000000017013352
Inc.5,Inc.5 Women's Green Casual Sandals,₹999.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-green-casual-sandals/p-mp000000017013524
Inc.5,Inc.5 Women's Tan Casual Sandals,₹999.00,₹2590.00,0,0,https://www.tatacliq.com/inc-5-womens-tan-casual-sandals/p-mp000000017013770
Inc.5,Inc.5 Women's Tan Casual Sandals,₹999.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-tan-casual-sandals/p-mp000000017013797
Inc.5,Inc.5 Women's Black Toe Ring Sandals,₹1477.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-toe-ring-sandals/p-mp000000017013836
Inc.5,Inc.5 Women's Gold Toe Ring Sandals,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-toe-ring-sandals/p-mp000000017036251
Inc.5,Inc.5 Women's Black Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017036292
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹999.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000017036280
Inc.5,Inc.5 Women's Pista Casual Sandals,₹1990.00,₹1990.00,0,0,https://www.tatacliq.com/inc-5-womens-pista-casual-sandals/p-mp000000017036321
Inc.5,Inc.5 Women's Pewter Thong Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-thong-wedges/p-mp000000017036316
Inc.5,Inc.5 Women's Rose Gold Thong Wedges,₹2690.00,₹2690.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-thong-wedges/p-mp000000017036342
Inc.5,Inc.5 Women's Gold Casual Sandals,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-casual-sandals/p-mp000000017036352
Inc.5,Inc.5 Women's Gold Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-casual-sandals/p-mp000000017036371
Inc.5,Inc.5 Women's Silver Casual Sandals,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-silver-casual-sandals/p-mp000000017036363
Inc.5,Inc.5 Women's Black Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017036388
Inc.5,Inc.5 Women's Pewter Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-casual-sandals/p-mp000000017036385
Inc.5,Inc.5 Women's Black Casual Sandals,₹3490.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017036398
Inc.5,Inc.5 Women's Peach Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-casual-sandals/p-mp000000017036407
Inc.5,Inc.5 Women's Rose Gold Casual Sandals,₹3490.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-casual-sandals/p-mp000000017036417
Inc.5,Inc.5 Women's Black Casual Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-sandals/p-mp000000017036064
Inc.5,Inc.5 Women's Pink Casual Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-pink-casual-sandals/p-mp000000017036427
Inc.5,Inc.5 Women's Peach Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-casual-sandals/p-mp000000017036105
Inc.5,Inc.5 Women's Purple Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-purple-casual-sandals/p-mp000000017036123
Inc.5,Inc.5 Women's Red Casual Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-red-casual-sandals/p-mp000000017036140
Inc.5,Inc.5 Women's White Ankle Strap Stilettos,₹999.00,₹3890.00,0,0,https://www.tatacliq.com/inc-5-womens-white-ankle-strap-stilettos/p-mp000000017036169
Inc.5,Inc.5 Women's Antique Gold Ankle Strap Sandals,₹2890.00,₹2890.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-ankle-strap-sandals/p-mp000000017013182
Inc.5,Inc.5 Women's Antique Gold Casual Sandals,₹1567.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-antique-gold-casual-sandals/p-mp000000017036185
Inc.5,Inc.5 Women's Gold Thong Wedges,₹2790.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-thong-wedges/p-mp000000017036179
Inc.5,Inc.5 Women's Pewter Thong Wedges,₹3690.00,₹3690.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-thong-wedges/p-mp000000017035832
Inc.5,Inc.5 Women's Pewter Thong Wedges,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-thong-wedges/p-mp000000017036294
Inc.5,Inc.5 Women's Gold Ankle Strap Sandals,₹3490.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-ankle-strap-sandals/p-mp000000017035873
Inc.5,Inc.5 Women's Pewter Thong Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-thong-sandals/p-mp000000017035843
Inc.5,Inc.5 Women's Rose Gold Thong Sandals,₹3290.00,₹3290.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-thong-sandals/p-mp000000017035901
Inc.5,Inc.5 Women's Grey Ankle Strap Sandals,₹3690.00,₹3690.00,0,0,https://www.tatacliq.com/inc-5-womens-grey-ankle-strap-sandals/p-mp000000017035947
Inc.5,Inc.5 Women's Pewter Ankle Strap Sandals,₹3490.00,₹3490.00,0,0,https://www.tatacliq.com/inc-5-womens-pewter-ankle-strap-sandals/p-mp000000017035888
Inc.5,Inc.5 Women's Navy Sling Back Sandals,₹2990.00,₹2990.00,0,0,https://www.tatacliq.com/inc-5-womens-navy-sling-back-sandals/p-mp000000017035994
Inc.5,Inc.5 Women's Peach Ankle Strap Sandals,₹3690.00,₹3690.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-ankle-strap-sandals/p-mp000000017035939
Inc.5,Inc.5 Women's White Sling Back Sandals,₹2890.00,₹2890.00,5.0,2,https://www.tatacliq.com/inc-5-womens-white-sling-back-sandals/p-mp000000017035967
Inc.5,Inc.5 Women's Antique Gold Ankle Strap Sandals,₹999.00,₹2490.00,3.67,3,https://www.tatacliq.com/inc-5-womens-antique-gold-ankle-strap-sandals/p-mp000000016982581
Inc.5,Inc.5 Women's Peach Casual Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-casual-wedges/p-mp000000016974361
Inc.5,Inc.5 Women's Black Ankle Strap Sandals,₹899.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-black-ankle-strap-sandals/p-mp000000016974395
Inc.5,Inc.5 Women's Black Casual Wedges,₹2790.00,₹2790.00,0,0,https://www.tatacliq.com/inc-5-womens-black-casual-wedges/p-mp000000016974642
Inc.5,Inc.5 Women's Gun Metal Thong Wedges,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-gun-metal-thong-wedges/p-mp000000016974237
Inc.5,Inc.5 Women's Peach Toe Ring Sandals,₹2490.00,₹2490.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-toe-ring-sandals/p-mp000000016983010
Inc.5,Inc.5 Women's Rose Gold Thong Wedges,₹2390.00,₹2390.00,0,0,https://www.tatacliq.com/inc-5-womens-rose-gold-thong-wedges/p-mp000000016974323
Inc.5,Inc.5 Women's Gold Back Strap Sandals,₹984.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-gold-back-strap-sandals/p-mp000000016974295
Inc.5,Inc.5 Women's Peach Ankle Strap Sandals,₹999.00,₹2290.00,0,0,https://www.tatacliq.com/inc-5-womens-peach-ankle-strap-sandals/p-mp000000016974758
Inc.5,Inc.5 Women's Green Casual Sandals,₹2490.00,₹2490.00,5.0,1,https://www.tatacliq.com/inc-5-womens-green-casual-sandals/p-mp000000016974106
Inc.5,Inc.5 Women's Rani Pink Cross Strap Sandals,₹999.00,₹2190.00,0,0,https://www.tatacliq.com/inc-5-womens-rani-pink-cross-strap-sandals/p-mp000000016974059
