Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL 
Karaj Jaipur,Karaj Jaipur Beige Kurta with Pant and Dupatta,₹3865.00,₹4295.00,0,0,https://www.tatacliq.com/karaj-jaipur-beige-kurta-with-pant-and-dupatta/p-mp000000017021657
Karaj Jaipur,Karaj Jaipur Beige Kurta with Pant and Dupatta,₹3865.00,₹4295.00,0,0,https://www.tatacliq.com/karaj-jaipur-beige-kurta-with-pant-and-dupatta/p-mp000000017021213
Karaj Jaipur,Karaj Jaipur Beige Anarkali with Pant and Dupatta,₹6295.00,₹6995.00,0,0,https://www.tatacliq.com/karaj-jaipur-beige-anarkali-with-pant-and-dupatta/p-mp000000017021854
Karaj Jaipur,Karaj Jaipur Beige Anarkali with Pant and Dupatta,₹8095.00,₹8995.00,0,0,https://www.tatacliq.com/karaj-jaipur-beige-anarkali-with-pant-and-dupatta/p-mp000000017022288
Kameez by Pooja,Kameez by Pooja Beige Kashida Carnation Caramel Kurta with Pant and Dupatta,₹5400.00,₹6000.00,0,0,https://www.tatacliq.com/kameez-by-pooja-beige-kashida-carnation-caramel-kurta-with-pant-and-dupatta/p-mp000000017455884
Label Earthen,Label Earthen Beige A Place Called Home Kurta with Pant and Dupatta,₹24900.00,₹24900.00,0,0,https://www.tatacliq.com/label-earthen-beige-a-place-called-home-kurta-with-pant-and-dupatta/p-mp000000017666282
Ganga Fashions,Ganga Fashions Beige Saadagi Woven Kurta with Pant and Dupatta,₹4561.10,₹5366.00,0,0,https://www.tatacliq.com/ganga-fashions-beige-saadagi-woven-kurta-with-pant-and-dupatta/p-mp000000018780105
Ganga Fashions,Ganga Fashions Beige Kurta And Dupatta,₹3272.50,₹3850.00,0,0,https://www.tatacliq.com/ganga-fashions-beige-kurta-and-dupatta/p-mp000000018823650
Ganga Fashions,Ganga Fashions Beige Cotton Woven Kurta With Cotton Bottom,₹2635.00,₹3100.00,0,0,https://www.tatacliq.com/ganga-fashions-beige-cotton-woven-kurta-with-cotton-bottom/p-mp000000018963833
Miravan,Miravan Beige Cotton Floral Print Kurta Palazzo Set,₹1599.00,₹3799.00,0,0,https://www.tatacliq.com/miravan-beige-cotton-floral-print-kurta-palazzo-set/p-mp000000019594225
Miravan,Miravan Beige Cotton Floral Print Kurta Palazzo Set With Dupatta,₹1799.00,₹5999.00,0,0,https://www.tatacliq.com/miravan-beige-cotton-floral-print-kurta-palazzo-set-with-dupatta/p-mp000000019594301
Calmna,Calmna Saiba Beige Angular Gotapatti Suit Set,₹4799.40,₹7999.00,0,0,https://www.tatacliq.com/calmna-saiba-beige-angular-gotapatti-suit-set/p-mp000000019005689
Calmna,Calmna Sitara Beige Sequin Anarkali Suit Set,₹9099.30,₹12999.00,0,0,https://www.tatacliq.com/calmna-sitara-beige-sequin-anarkali-suit-set/p-mp000000019006044
Calmna,Calmna Beige Samayra Sequin Kuta with Sharara,₹4799.40,₹7999.00,0,0,https://www.tatacliq.com/calmna-beige-samayra-sequin-kuta-with-sharara/p-mp000000018816898
Calmna,Calmna Bebo Beige Sequin Kurta Sharara Set,₹4799.40,₹7999.00,0,0,https://www.tatacliq.com/calmna-bebo-beige-sequin-kurta-sharara-set/p-mp000000019006094
Calmna,Calmna Beige Floral Anarkali Suit Set,₹5779.15,₹6799.00,0,0,https://www.tatacliq.com/calmna-beige-floral-anarkali-suit-set/p-mp000000019005748
Everbloom,Everbloom Beige Hayat Kalidar White Kurta & Printed Shrug With Pant,₹3749.00,₹4999.00,0,0,https://www.tatacliq.com/everbloom-beige-hayat-kalidar-white-kurta-printed-shrug-with-pant/p-mp000000018995289
Everbloom,Everbloom Beige Raina Yarn Dyed Embroidered Kurta With Pant Set,₹3449.00,₹4599.00,0,0,https://www.tatacliq.com/everbloom-beige-raina-yarn-dyed-embroidered-kurta-with-pant-set/p-mp000000018995244
Echke,Echke Beige Embroidered Top & Pant Co-Ord Set,₹14400.00,₹16000.00,0,0,https://www.tatacliq.com/echke-beige-embroidered-top-pant-co-ord-set/p-mp000000018895525
Lavanya The Label,Lavanya The Label Beige Printed Kurti Sharara Set With Dupatta,₹8499.00,₹8499.00,0,0,https://www.tatacliq.com/lavanya-the-label-beige-printed-kurti-sharara-set-with-dupatta/p-mp000000019639152
Lavanya The Label,Lavanya The Label Beige Embroidered Kurta Pant Set With Dupatta,₹6999.00,₹6999.00,0,0,https://www.tatacliq.com/lavanya-the-label-beige-embroidered-kurta-pant-set-with-dupatta/p-mp000000019639207
Pink Fort,Pink Fort Beige Check Kurta Pant Set,₹4495.00,₹4495.00,0,0,https://www.tatacliq.com/pink-fort-beige-check-kurta-pant-set/p-mp000000019690739
Ganga Fashions,Ganga Fashions Birch Cream Saadagi Woven Kurta with Pant and Dupatta,₹4561.10,₹5366.00,0,0,https://www.tatacliq.com/ganga-fashions-birch-cream-saadagi-woven-kurta-with-pant-and-dupatta/p-mp000000018780115
Zebein India,Zebein India Biscuit Beige Bahaar Kajri Side Kali Kurta with Pants and Dupatta,₹10759.00,₹13449.00,0,0,https://www.tatacliq.com/zebein-india-biscuit-beige-bahaar-kajri-side-kali-kurta-with-pants-and-dupatta/p-mp000000016567019
Rangmayee,Rangmayee Black & Beige Printed Kurta Pant Set,₹1039.00,₹4633.00,0,0,https://www.tatacliq.com/rangmayee-black-beige-printed-kurta-pant-set/p-mp000000007854511
Rangmayee,Rangmayee Black & Beige Cotton Printed Kurta Pant Set,₹1039.00,₹4336.00,0,0,https://www.tatacliq.com/rangmayee-black-beige-cotton-printed-kurta-pant-set/p-mp000000008379021
Cottinfab,Cottinfab Black & Beige Printed Cotton Blend Kurta Pant Set,₹780.00,₹2999.00,4.0,1,https://www.tatacliq.com/cottinfab-black-beige-printed-cotton-blend-kurta-pant-set/p-mp000000010407999
Linen Club Woman,Linen Club Woman Black & Beige Printed Kurta Palazzo Set,₹4498.00,₹8999.00,0,0,https://www.tatacliq.com/linen-club-woman-black-beige-printed-kurta-palazzo-set/p-mp000000014617385
VredeVogel,VredeVogel Black & Beige Cotton Embellished Kurta Pant Set With Dupatta,₹999.00,₹2299.00,0,0,https://www.tatacliq.com/vredevogel-black-beige-cotton-embellished-kurta-pant-set-with-dupatta/p-mp000000018990339
MIRCHI FASHION,MIRCHI FASHION Black & Beige Cotton Printed Kurta Pant Set With Dupatta,₹1399.00,₹3999.00,0,0,https://www.tatacliq.com/mirchi-fashion-black-beige-cotton-printed-kurta-pant-set-with-dupatta/p-mp000000020019509
Chhabra 555,Chhabra 555 Black & Blue Woven Pattern Kurta Pant Set With Dupatta,₹2450.00,₹4900.00,0,0,https://www.tatacliq.com/chhabra-555-black-blue-woven-pattern-kurta-pant-set-with-dupatta/p-mp000000007803736
KAAJH,KAAJH Black & Blue Cotton Printed Kurta Pant Set With Dupatta,₹1699.00,₹3120.00,0,0,https://www.tatacliq.com/kaajh-black-blue-cotton-printed-kurta-pant-set-with-dupatta/p-mp000000017268312
Cottinfab,Cottinfab Black & Gold Printed Rayon Kurta & Palazzo Set,₹616.00,₹2799.00,0,0,https://www.tatacliq.com/cottinfab-black-gold-printed-rayon-kurta-palazzo-set/p-mp000000010407882
Vaaya,Vaaya Black & Gold Silk Tissue Ensemble Kurta Suit Set With Sequin Detailing,₹17500.00,₹17500.00,0,0,https://www.tatacliq.com/vaaya-black-gold-silk-tissue-ensemble-kurta-suit-set-with-sequin-detailing/p-mp000000019286773
DIVYANK,DIVYANK Black & Green Floral Print Kurta Pant Set,₹1047.00,₹4299.00,0,0,https://www.tatacliq.com/divyank-black-green-floral-print-kurta-pant-set/p-mp000000014950077
Rajnandini,Rajnandini Black & Maroon Pure Cambric Cotton Floral Print Kurta Pant Set With Dupatta,₹1633.00,₹4665.00,0,0,https://www.tatacliq.com/rajnandini-black-maroon-pure-cambric-cotton-floral-print-kurta-pant-set-with-dupatta/p-mp000000013730715
Pink Fort,Pink Fort Black & Maroon Solid Kurta With Pants,₹2921.75,₹4495.00,5.0,1,https://www.tatacliq.com/pink-fort-black-maroon-solid-kurta-with-pants/p-mp000000016332159
Ganga Fashions,Ganga Fashions Black & Off White Kurta With Bottom And Dupatta,₹5652.50,₹5950.00,0,0,https://www.tatacliq.com/ganga-fashions-black-off-white-kurta-with-bottom-and-dupatta/p-mp000000018823254
Rajnandini,Rajnandini Black & Off-White Printed Kurta Pant Set With Dupatta,₹1516.00,₹4330.00,0,0,https://www.tatacliq.com/rajnandini-black-off-white-printed-kurta-pant-set-with-dupatta/p-mp000000013878762
Poshak Hub,Poshak Hub Black & Orange Cotton Printed Kurta Pant Set,₹1300.00,₹2500.00,0,0,https://www.tatacliq.com/poshak-hub-black-orange-cotton-printed-kurta-pant-set/p-mp000000018486396
Idalia,Idalia Black & Pink Kurta Pant Set,₹1495.00,₹3299.00,0,0,https://www.tatacliq.com/idalia-black-pink-kurta-pant-set/p-mp000000006563339
KAAJH,KAAJH Black & Pink Printed Kurta Pant Set,₹1599.00,₹2999.00,0,0,https://www.tatacliq.com/kaajh-black-pink-printed-kurta-pant-set/p-mp000000017268064
Gulaal,Gulaal Black & Pink Cotton Beach Kaftaan with Straight Fit Pant,₹4050.00,₹4500.00,0,0,https://www.tatacliq.com/gulaal-black-pink-cotton-beach-kaftaan-with-straight-fit-pant/p-mp000000017601165
Vasstram,Vasstram Black & Plum Basant Co - Ord Set,₹8091.00,₹8990.00,0,0,https://www.tatacliq.com/vasstram-black-plum-basant-co--ord-set/p-mp000000017419090
Chhabra 555,Chhabra 555 Black & Red Zari Work Kurta Palazzo Set With Dupatta,₹2450.00,₹4900.00,0,0,https://www.tatacliq.com/chhabra-555-black-red-zari-work-kurta-palazzo-set-with-dupatta/p-mp000000007803648
Laabha,Laabha Black & Red Printed Kurta Palazzo Set,₹1259.55,₹2799.00,0,0,https://www.tatacliq.com/laabha-black-red-printed-kurta-palazzo-set/p-mp000000010646164
DIVYANK,DIVYANK Black & Red Printed Kurta Sharara Set With Dupatta,₹1995.00,₹5699.00,0,0,https://www.tatacliq.com/divyank-black-red-printed-kurta-sharara-set-with-dupatta/p-mp000000014950133
PrettyPlus by Desinoor.com,PrettyPlus By Desinoor.com Black & Red Embellished Kurta Pant Set,₹1375.00,₹3395.00,0,0,https://www.tatacliq.com/prettyplus-by-desinoor-com-black-red-embellished-kurta-pant-set/p-mp000000015363869
Miravan,Miravan Black & Red Cotton Printed Kurta Palazzo Set,₹1199.00,₹3999.00,5.0,1,https://www.tatacliq.com/miravan-black-red-cotton-printed-kurta-palazzo-set/p-mp000000018296280
Miravan,Miravan Black & Red Cotton Printed Kurta Palazzo Set,₹1199.00,₹3999.00,0,0,https://www.tatacliq.com/miravan-black-red-cotton-printed-kurta-palazzo-set/p-mp000000018296318
Rangmayee,Rangmayee Black & Red Printed Kurta Pant Set,₹659.00,₹2289.00,0,0,https://www.tatacliq.com/rangmayee-black-red-printed-kurta-pant-set/p-mp000000018703002
DIMPLE DESIGN STUDIO,DIMPLE DESIGN STUDIO Black & Red Cotton Printed Kurta Pant Set With Dupatta,₹3799.05,₹3999.00,0,0,https://www.tatacliq.com/dimple-design-studio-black-red-cotton-printed-kurta-pant-set-with-dupatta/p-mp000000018904593
VredeVogel,VredeVogel Black & Red Woven Pattern Kurta Pant Set With Dupatta,₹1299.00,₹4299.00,0,0,https://www.tatacliq.com/vredevogel-black-red-woven-pattern-kurta-pant-set-with-dupatta/p-mp000000018991212
Everbloom,Everbloom Black & Red Zaina Embroidered Kurta With Sharara & Dupatta,₹3825.00,₹4500.00,0,0,https://www.tatacliq.com/everbloom-black-red-zaina-embroidered-kurta-with-sharara-dupatta/p-mp000000018994933
Cottinfab,Cottinfab Black & White Printed Crepe Kaftan & Palazzo Set,₹1119.68,₹3499.00,4.15,20,https://www.tatacliq.com/cottinfab-black-white-printed-crepe-kaftan-palazzo-set/p-mp000000010464287
KAAJH,KAAJH Black & White Embroidered Kurta With Pant & Dupatta,₹2999.00,₹9999.00,0,0,https://www.tatacliq.com/kaajh-black-white-embroidered-kurta-with-pant-dupatta/p-mp000000018446014
KAAJH,KAAJH Black & White Embroidered Kurta With Pant & Dupatta,₹2999.00,₹9999.00,0,0,https://www.tatacliq.com/kaajh-black-white-embroidered-kurta-with-pant-dupatta/p-mp000000018446065
Blissta,Blissta Black & White Printed Kurta Palazzo Set,₹799.00,₹3195.00,0,0,https://www.tatacliq.com/blissta-black-white-printed-kurta-palazzo-set/p-mp000000018902415
Blissta,Blissta Black & White Printed Kurta Palazzo Set,₹899.00,₹3595.00,0,0,https://www.tatacliq.com/blissta-black-white-printed-kurta-palazzo-set/p-mp000000018902485
DIMPLE DESIGN STUDIO,DIMPLE DESIGN STUDIO Black & White Cotton Printed Kurta Pant Set With Dupatta,₹2849.05,₹2999.00,0,0,https://www.tatacliq.com/dimple-design-studio-black-white-cotton-printed-kurta-pant-set-with-dupatta/p-mp000000018903804
DIMPLE DESIGN STUDIO,DIMPLE DESIGN STUDIO Black & White Cotton Floral Print Kurta Pant Set With Dupatta,₹2849.05,₹2999.00,0,0,https://www.tatacliq.com/dimple-design-studio-black-white-cotton-floral-print-kurta-pant-set-with-dupatta/p-mp000000018903905
Baisacraft,Baisacraft Black & White Kurta with Pant and Dupatta,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/baisacraft-black-white-kurta-with-pant-and-dupatta/p-mp000000019291218
Rhua,Rhua Black Gajji Ruh Nida Kurta with Pant and Dupatta,₹28800.00,₹32000.00,0,0,https://www.tatacliq.com/rhua-black-gajji-ruh-nida-kurta-with-pant-and-dupatta/p-mp000000018948739
Ganga Fashions,"Ganga Fashions Black, Grey & Brown Mix Colour Crepe Silk Printed Kurta with Pant",₹3383.00,₹3980.00,0,0,https://www.tatacliq.com/ganga-fashions-black-grey-brown-mix-colour-crepe-silk-printed-kurta-with-pant/p-mp000000018969616
Idalia,Idalia Black Kurta Palazzo Set,₹1395.00,₹3499.00,3.33,3,https://www.tatacliq.com/idalia-black-kurta-palazzo-set/p-mp000000006563879
Idalia,Idalia Black Cotton Kurta Pant Set,₹1049.00,₹2499.00,4.63,8,https://www.tatacliq.com/idalia-black-cotton-kurta-pant-set/p-mp000000006563839
Idalia,Idalia Black Kurta Palazzo Set,₹1295.00,₹2799.00,4.0,8,https://www.tatacliq.com/idalia-black-kurta-palazzo-set/p-mp000000006563544
Idalia,Idalia Black Zari Work Kurta Pant Set,₹1695.00,₹3699.00,5.0,3,https://www.tatacliq.com/idalia-black-zari-work-kurta-pant-set/p-mp000000006562352
Idalia,Idalia Black Printed Kurta Palazzo Set,₹1795.00,₹3999.00,5.0,1,https://www.tatacliq.com/idalia-black-printed-kurta-palazzo-set/p-mp000000006563423
Chhabra 555,Chhabra 555 Black Cotton Kurta Sharara Set With Dupatta,₹3550.00,₹7900.00,1.0,1,https://www.tatacliq.com/chhabra-555-black-cotton-kurta-sharara-set-with-dupatta/p-mp000000007803733
Rangmayee,Rangmayee Black Printed Kurta Pant Set,₹1039.00,₹4633.00,2.33,3,https://www.tatacliq.com/rangmayee-black-printed-kurta-pant-set/p-mp000000007854536
paislei,Paislei Black Kurta Palazzo Set,₹1499.00,₹2999.00,0,0,https://www.tatacliq.com/paislei-black-kurta-palazzo-set/p-mp000000008238425
paislei,Paislei Black Printed Kurta Pant Set,₹1299.00,₹2599.00,0,0,https://www.tatacliq.com/paislei-black-printed-kurta-pant-set/p-mp000000008238613
Rangmayee,Rangmayee Black Printed Kurta Bottom Dupatta Set,₹1489.00,₹5995.00,0,0,https://www.tatacliq.com/rangmayee-black-printed-kurta-bottom-dupatta-set/p-mp000000008401091
Chhabra 555,Chhabra 555 Black Textured Kurta With Sharara & Dupatta,₹3100.00,₹6900.00,0,0,https://www.tatacliq.com/chhabra-555-black-textured-kurta-with-sharara-dupatta/p-mp000000009108919
Chhabra 555,Chhabra 555 Black Textured Kurta With Sharara & Dupatta,₹2400.00,₹5990.00,0,0,https://www.tatacliq.com/chhabra-555-black-textured-kurta-with-sharara-dupatta/p-mp000000009109125
Pheeta,Pheeta Black Cotton Kurta Palazzo Set With Dupatta,₹2474.25,₹3299.00,4.5,2,https://www.tatacliq.com/pheeta-black-cotton-kurta-palazzo-set-with-dupatta/p-mp000000009587791
true Browns,true Browns Cotton Linen Black Sleeveless Flared Kurta Pant,₹3299.00,₹3299.00,0,0,https://www.tatacliq.com/true-browns-cotton-linen-black-sleeveless-flared-kurta-pant/p-mp000000009823396
true Browns,true Browns Cotton Linen Black Kurta Pant Set,₹3499.00,₹3499.00,3.33,3,https://www.tatacliq.com/true-browns-cotton-linen-black-kurta-pant-set/p-mp000000009823469
KVS FAB,KVS FAB Black Printed Kurta & Palazzo Set,₹1409.00,₹3519.00,0,0,https://www.tatacliq.com/kvs-fab-black-printed-kurta-palazzo-set/p-mp000000009985728
Ziyaa,Ziyaa Black Kurta Pant Set,₹738.00,₹2302.00,1.0,1,https://www.tatacliq.com/ziyaa-black-kurta-pant-set/p-mp000000010120253
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹826.00,₹2468.00,3.0,3,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000010120268
Ziyaa,Ziyaa Black Kurta Pant Set With Jacket,₹962.00,₹3233.00,3.0,2,https://www.tatacliq.com/ziyaa-black-kurta-pant-set-with-jacket/p-mp000000010120432
Kipek,Kipek Black Cotton Printed Kurta & Palazzo Set,₹849.00,₹2499.00,3.0,2,https://www.tatacliq.com/kipek-black-cotton-printed-kurta-palazzo-set/p-mp000000010151727
Kipek,Kipek Black Cotton Printed Kurta & Palazzo Set,₹899.00,₹3099.00,3.5,2,https://www.tatacliq.com/kipek-black-cotton-printed-kurta-palazzo-set/p-mp000000010152016
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹786.00,₹2536.00,4.67,3,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000010342326
Ziyaa,Ziyaa Black Printed Kurta Palazzo Set,₹695.00,₹1982.00,4.27,15,https://www.tatacliq.com/ziyaa-black-printed-kurta-palazzo-set/p-mp000000010344434
Ziyaa,Ziyaa Black Printed Kurta Pant Set With Dupatta,₹924.00,₹3211.00,4.5,2,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set-with-dupatta/p-mp000000010342767
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹686.00,₹1616.00,2.0,2,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000010344353
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹852.00,₹2507.00,2.0,1,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000010344367
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹810.00,₹2213.00,4.33,6,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000010345123
Laabha,Laabha Black Printed Kurta Palazzo Set,₹1519.60,₹3799.00,0,0,https://www.tatacliq.com/laabha-black-printed-kurta-palazzo-set/p-mp000000010646039
Laabha,Laabha Black Printed Kurta Palazzo Set,₹999.60,₹2499.00,0,0,https://www.tatacliq.com/laabha-black-printed-kurta-palazzo-set/p-mp000000010646113
paislei,paislei Black Printed Kurta Pant Set,₹2519.00,₹2799.00,0,0,https://www.tatacliq.com/paislei-black-printed-kurta-pant-set/p-mp000000010790507
Cottinfab,Cottinfab Black Embroidered Georgette Kurta With Palazzos,₹1599.68,₹4999.00,3.5,6,https://www.tatacliq.com/cottinfab-black-embroidered-georgette-kurta-with-palazzos/p-mp000000010802179
Laabha,Laabha Black Printed Kurta & Palazzo Set,₹1214.55,₹2699.00,0,0,https://www.tatacliq.com/laabha-black-printed-kurta-palazzo-set/p-mp000000010862487
Women Republic,Women Republic Black Cotton Kurta Pant Set With Dupatta,₹1825.00,₹3650.00,0,0,https://www.tatacliq.com/women-republic-black-cotton-kurta-pant-set-with-dupatta/p-mp000000010960282
Sera,Sera Black Cotton Printed Kurti Sharara Set,₹1999.00,₹3998.00,0,0,https://www.tatacliq.com/sera-black-cotton-printed-kurti-sharara-set/p-mp000000011375077
Sringam,Sringam Black Printed Kurta Pant Set,₹989.00,₹3299.00,4.5,2,https://www.tatacliq.com/sringam-black-printed-kurta-pant-set/p-mp000000011504304
Sera,Sera Black Embellished Top Skirt Set,₹1499.00,₹2998.00,0,0,https://www.tatacliq.com/sera-black-embellished-top-skirt-set/p-mp000000011542704
Sera,Sera Black Regular Fit Top Skirt Set,₹1249.00,₹2498.00,3.0,1,https://www.tatacliq.com/sera-black-regular-fit-top-skirt-set/p-mp000000011542714
Ziyaa,Ziyaa Black Cotton Printed Top Pant Set,₹1599.00,₹4796.00,0,0,https://www.tatacliq.com/ziyaa-black-cotton-printed-top-pant-set/p-mp000000012093531
Ziyaa,Ziyaa Black Floral Print Kurta Palazzo Set,₹989.00,₹2960.00,0,0,https://www.tatacliq.com/ziyaa-black-floral-print-kurta-palazzo-set/p-mp000000012904435
URBAN MYSTIC,URBAN MYSTIC Black Printed Kurta & Palazzo Set,₹1077.00,₹3590.00,0,0,https://www.tatacliq.com/urban-mystic-black-printed-kurta-palazzo-set/p-mp000000013168387
URBAN MYSTIC,URBAN MYSTIC Black Printed Kaftan Pant Set,₹987.00,₹3290.00,0,0,https://www.tatacliq.com/urban-mystic-black-printed-kaftan-pant-set/p-mp000000013168401
Jompers,Jompers Black Cotton Kurta Pant Set With Dupatta,₹1350.00,₹2999.00,0,0,https://www.tatacliq.com/jompers-black-cotton-kurta-pant-set-with-dupatta/p-mp000000013186877
Satrani,Satrani Black Floral Print Kurta Pant Set With Dupatta,₹999.00,₹4863.00,0,0,https://www.tatacliq.com/satrani-black-floral-print-kurta-pant-set-with-dupatta/p-mp000000013201329
Rajnandini,Rajnandini Black Pure Cambric Cotton Floral Print Kurta Pant Set With Dupatta,₹1819.00,₹4330.00,5.0,1,https://www.tatacliq.com/rajnandini-black-pure-cambric-cotton-floral-print-kurta-pant-set-with-dupatta/p-mp000000013730605
Rajnandini,Rajnandini Black Embroidered Kurta Pant Set With Dupatta,₹1898.00,₹4996.00,0,0,https://www.tatacliq.com/rajnandini-black-embroidered-kurta-pant-set-with-dupatta/p-mp000000013878727
Pheeta,Pheeta Black Kurta Pant Set With Dupatta,₹2249.25,₹2999.00,0,0,https://www.tatacliq.com/pheeta-black-kurta-pant-set-with-dupatta/p-mp000000014055579
Cayman,Cayman Black Printed Kurta Pant Set,₹6331.00,₹9045.00,0,0,https://www.tatacliq.com/cayman-black-printed-kurta-pant-set/p-mp000000014213141
Myshka,Myshka Black Kurta Palazzo Set With Dupatta,₹1406.00,₹3999.00,0,0,https://www.tatacliq.com/myshka-black-kurta-palazzo-set-with-dupatta/p-mp000000014228475
URBAN MYSTIC,URBAN MYSTIC Black Printed Kurta Pant Set With Dupatta,₹1197.00,₹3990.00,0,0,https://www.tatacliq.com/urban-mystic-black-printed-kurta-pant-set-with-dupatta/p-mp000000014243001
Global Desi,Global Desi Black Floral Print Straight Kurta With Palazzos,₹2949.00,₹5899.00,1.0,1,https://www.tatacliq.com/global-desi-black-floral-print-straight-kurta-with-palazzos/p-mp000000014742783
Ziyaa,Ziyaa Black Printed Kurta Palazzo Set,₹1249.00,₹3399.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-palazzo-set/p-mp000000014762948
Ziyaa,Ziyaa Black Floral Print Kurta Pant Set,₹1109.00,₹2999.00,0,0,https://www.tatacliq.com/ziyaa-black-floral-print-kurta-pant-set/p-mp000000014763074
Ziyaa,Ziyaa Black Floral Print Kurta Pant Set,₹1109.00,₹2999.00,0,0,https://www.tatacliq.com/ziyaa-black-floral-print-kurta-pant-set/p-mp000000014763077
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹1119.00,₹2999.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000014763089
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹1449.00,₹4299.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000014762751
Ziyaa,Ziyaa Black Floral Print Kurta Sharara Set,₹1999.00,₹5999.00,0,0,https://www.tatacliq.com/ziyaa-black-floral-print-kurta-sharara-set/p-mp000000014763213
Ziyaa,Ziyaa Black Floral Print Kurta Sharara Set,₹1999.00,₹5999.00,0,0,https://www.tatacliq.com/ziyaa-black-floral-print-kurta-sharara-set/p-mp000000014763232
Ziyaa,Ziyaa Black Striped Kurta Pant Set,₹1229.00,₹3299.00,0,0,https://www.tatacliq.com/ziyaa-black-striped-kurta-pant-set/p-mp000000014762800
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹1209.00,₹3299.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000014762796
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹1209.00,₹3299.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000014762817
Ziyaa,Ziyaa Black Printed Kurta Pant Set,₹1219.00,₹3299.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set/p-mp000000014762865
Ziyaa,Ziyaa Black Floral Print Kurti Palazzo Set,₹1599.00,₹3531.00,0,0,https://www.tatacliq.com/ziyaa-black-floral-print-kurti-palazzo-set/p-mp000000014763348
PANIT,PANIT Black Printed Cotton Kurta Pant Set,₹1147.00,₹2799.00,0,0,https://www.tatacliq.com/panit-black-printed-cotton-kurta-pant-set/p-mp000000014879477
DIVYANK,DIVYANK Black Embroidered Kurta Sharara Set With Dupatta,₹2099.00,₹4999.00,2.0,1,https://www.tatacliq.com/divyank-black-embroidered-kurta-sharara-set-with-dupatta/p-mp000000014950281
DART STUDIO,DART STUDIO Black Cotton Embroidered Kurta Palazzo Set,₹7200.00,₹7200.00,0,0,https://www.tatacliq.com/dart-studio-black-cotton-embroidered-kurta-palazzo-set/p-mp000000015016286
DART STUDIO,DART STUDIO Black Cotton Embroidered Kurta Palazzo Set,₹6900.00,₹6900.00,0,0,https://www.tatacliq.com/dart-studio-black-cotton-embroidered-kurta-palazzo-set/p-mp000000015016300
true Browns,true Browns Black Printed Velvet Co-Ord set,₹5499.00,₹5499.00,0,0,https://www.tatacliq.com/true-browns-black-printed-velvet-co-ord-set/p-mp000000015215465
Ziyaa,Ziyaa Black Printed Kurta Pant Set With Dupatta,₹1939.00,₹5699.00,0,0,https://www.tatacliq.com/ziyaa-black-printed-kurta-pant-set-with-dupatta/p-mp000000015256190
Monte Carlo,Monte Carlo Black Embroidered Kurta Pant Set,₹4395.00,₹4395.00,0,0,https://www.tatacliq.com/monte-carlo-black-embroidered-kurta-pant-set/p-mp000000015268928
PrettyPlus by Desinoor.com,PrettyPlus by Desinoor.com Black Embellished Kurta Pant Set With Dupatta,₹1686.00,₹3695.00,0,0,https://www.tatacliq.com/prettyplus-by-desinoor-com-black-embellished-kurta-pant-set-with-dupatta/p-mp000000015359994
PrettyPlus by Desinoor.com,PrettyPlus By Desinoor.com Black Embellished Kurta Palazzo Set,₹1481.00,₹3395.00,0,0,https://www.tatacliq.com/prettyplus-by-desinoor-com-black-embellished-kurta-palazzo-set/p-mp000000015369601
PrettyPlus by Desinoor.com,PrettyPlus By Desinoor.com Black Kurta Pant Set With Dupatta,₹1677.00,₹4295.00,0,0,https://www.tatacliq.com/prettyplus-by-desinoor-com-black-kurta-pant-set-with-dupatta/p-mp000000015365505
Pink Fort,Pink Fort Black Regular Fit Kurta With Palazzos,₹4091.75,₹6295.00,0,0,https://www.tatacliq.com/pink-fort-black-regular-fit-kurta-with-palazzos/p-mp000000016332115
Pink Fort,Pink Fort Black Printed Kurta Pant Set,₹3335.85,₹5295.00,0,0,https://www.tatacliq.com/pink-fort-black-printed-kurta-pant-set/p-mp000000016345283
