Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL
Ishin,Ishin Red Embroidered Anarkali Kurta,₹1949.00,₹5199.00,3.67,3,https://www.tatacliq.com/ishin-red-embroidered-anarkali-kurta/p-mp000000008888026
Soch,Soch Wine Printed Straight Kurta,₹998.00,₹998.00,0,0,https://www.tatacliq.com/soch-wine-printed-straight-kurta/p-mp000000019143426
Diza,Diza by Westside Blue Bandhni Printed Kurta,₹799.00,₹799.00,5.0,1,https://www.tatacliq.com/diza-by-westside-blue-bandhni-printed-kurta/p-mp000000018226402
W,Folksong by W Blue Cotton Embroidered Straight Kurta,₹4599.00,₹4599.00,0,0,https://www.tatacliq.com/folksong-by-w-blue-cotton-embroidered-straight-kurta/p-mp000000018836208
Fabindia,Fabindia Blue Cotton Striped Straight Kurta,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/fabindia-blue-cotton-striped-straight-kurta/p-mp000000019003379
Aurelia,Aurelia Maroon Cotton Printed Straight Kurta,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/aurelia-maroon-cotton-printed-straight-kurta/p-mp000000018976454
Soch,Soch Maroon Embroidered Straight Kurta,₹1298.00,₹1298.00,0,0,https://www.tatacliq.com/soch-maroon-embroidered-straight-kurta/p-mp000000019143631
Rangita,Rangita Pink Printed Anarkali Kurta,₹1199.00,₹1999.00,0,0,https://www.tatacliq.com/rangita-pink-printed-anarkali-kurta/p-mp000000018253144
Rangita,Rangita Pink Printed Anarkali Kurta,₹999.00,₹1799.00,0,0,https://www.tatacliq.com/rangita-pink-printed-anarkali-kurta/p-mp000000018253158
Melange by Lifestyle,Melange by Lifestyle Pink Printed Straight Double Layer Kurta,₹1838.00,₹2299.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-pink-printed-straight-double-layer-kurta/p-mp000000018946606
W,W Pink Printed Straight Kurta,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/w-pink-printed-straight-kurta/p-mp000000018836016
Aurelia,Aurelia Pink Cotton Printed Flared Kurta,₹2599.00,₹2599.00,0,0,https://www.tatacliq.com/aurelia-pink-cotton-printed-flared-kurta/p-mp000000018976680
Diza,Diza by Westside Embroidered Sage Green Kurta,₹1499.00,₹1499.00,4.0,1,https://www.tatacliq.com/diza-by-westside-embroidered-sage-green-kurta/p-mp000000018001976
Melange by Lifestyle,Melange by Lifestyle White & Blue Printed Straight Kurta,₹538.00,₹599.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-white-blue-printed-straight-kurta/p-mp000000018737341
PATRORNA,PATRORNA Black Regular Fit Kurta,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-black-regular-fit-kurta/p-mp000000018056016
Biba,Biba Blue Printed Straight Kurta,₹1279.00,₹1599.00,0,0,https://www.tatacliq.com/biba-blue-printed-straight-kurta/p-mp000000016917613
Biba,Biba Blue Printed Straight Kurta,₹1819.00,₹2599.00,0,0,https://www.tatacliq.com/biba-blue-printed-straight-kurta/p-mp000000016917672
Be Indi,Be Indi Blue Printed Kurta,₹1519.00,₹1899.00,0,0,https://www.tatacliq.com/be-indi-blue-printed-kurta/p-mp000000017135880
Fashor,Fashor Blue Cotton Printed Straight Kurta,₹789.00,₹1999.00,0,0,https://www.tatacliq.com/fashor-blue-cotton-printed-straight-kurta/p-mp000000018364317
Fabindia,Fabindia Blue Cotton Printed Straight Kurta,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/fabindia-blue-cotton-printed-straight-kurta/p-mp000000019003274
Globus,Globus Mint Green & White Cotton Printed Kurta,₹439.00,₹799.00,0,0,https://www.tatacliq.com/globus-mint-green-white-cotton-printed-kurta/p-mp000000017613749
Globus,Globus Mint Green & White Cotton Printed Kurta,₹849.00,₹1699.00,0,0,https://www.tatacliq.com/globus-mint-green-white-cotton-printed-kurta/p-mp000000017613747
Be Indi,Be Indi Mustard Printed Kurta,₹1199.00,₹1499.00,0,0,https://www.tatacliq.com/be-indi-mustard-printed-kurta/p-mp000000017135843
PARAMOUNT CHIKAN,PARAMOUNT CHIKAN Peach Cotton Chikankari Straight Kurti,₹999.00,₹1999.00,4.0,1,https://www.tatacliq.com/paramount-chikan-peach-cotton-embroidered-straight-kurti/p-mp000000018120348
PARAMOUNT CHIKAN,PARAMOUNT CHIKAN Peach Cotton Embroidered Straight Kurta,₹1624.00,₹3249.00,4.0,1,https://www.tatacliq.com/paramount-chikan-peach-cotton-embroidered-straight-kurta/p-mp000000018120106
Vaamsi,Vaamsi Pink Cotton Printed Straight Kurta,₹775.00,₹1748.00,0,0,https://www.tatacliq.com/vaamsi-pink-cotton-printed-straight-kurta/p-mp000000016608100
Vaamsi,Vaamsi Pink Cotton Embroidered Straight Kurta,₹889.00,₹1998.00,0,0,https://www.tatacliq.com/vaamsi-pink-cotton-embroidered-straight-kurta/p-mp000000016608329
Janasya,Janasya Black Anarkali Kurta With Dupatta,₹1669.00,₹3399.00,0,0,https://www.tatacliq.com/janasya-black-anarkali-kurta-with-dupatta/p-mp000000014665402
Rain and Rainbow,Rain and Rainbow Blue Printed Cotton Kurti,₹987.00,₹1795.00,0,0,https://www.tatacliq.com/rain-and-rainbow-blue-printed-cotton-kurti/p-mp000000015126027
Janasya,Janasya Green Printed A Line Kurta,₹719.00,₹1799.00,0,0,https://www.tatacliq.com/janasya-green-printed-a-line-kurta/p-mp000000014859998
Fabindia,Fabindia Green Cotton Embroidered Straight Kurti,₹1699.00,₹1699.00,0,0,https://www.tatacliq.com/fabindia-green-cotton-embroidered-straight-kurti/p-mp000000015700103
Fabindia,Fabindia Green Striped Straight Kurti With Stole,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/fabindia-green-striped-straight-kurti-with-stole/p-mp000000015705393
Rangriti,Rangriti Maroon Printed Straight Kurta,₹779.00,₹1199.00,0,0,https://www.tatacliq.com/rangriti-maroon-printed-straight-kurta/p-mp000000014805967
KSUT,KSUT Navy Printed Straight Kurta,₹749.00,₹1399.00,0,0,https://www.tatacliq.com/ksut-navy-printed-straight-kurta/p-mp000000008448459
Anubhutee,Anubhutee Navy Printed Straight Kurta,₹599.00,₹1999.00,4.0,1,https://www.tatacliq.com/anubhutee-navy-printed-straight-kurta/p-mp000000015690680
Rangriti,Rangriti Orange Printed Straight Kurta,₹1104.00,₹1699.00,0,0,https://www.tatacliq.com/rangriti-orange-printed-straight-kurta/p-mp000000014805308
Anubhutee,Anubhutee Orange Printed Straight Kurta,₹600.00,₹1999.00,0,0,https://www.tatacliq.com/anubhutee-orange-printed-straight-kurta/p-mp000000015690594
KSUT,KSUT Yellow Cotton Straight Kurta,₹829.00,₹1599.00,0,0,https://www.tatacliq.com/ksut-yellow-cotton-straight-kurta/p-mp000000008448515
Utsa,Utsa by Westside Jewel Neckline Aqua Blue Kurta,₹1299.00,₹1299.00,4.33,15,https://www.tatacliq.com/utsa-by-westside-jewel-neckline-aqua-blue-kurta/p-mp000000018584560
Ishin,Ishin Beige Printed Anarkali Kurta,₹2649.00,₹6799.00,3.75,4,https://www.tatacliq.com/ishin-beige-printed-anarkali-kurta/p-mp000000009695793
Juniper,Juniper Beige rayon slub solid kurta,₹493.00,₹1049.00,4.0,1,https://www.tatacliq.com/juniper-beige-rayon-slub-solid-kurta/p-mp000000006609817
Ishin,Ishin Black Cotton Embroidered Straight Kurta,₹849.00,₹2499.00,4.5,6,https://www.tatacliq.com/ishin-black-cotton-embroidered-straight-kurta/p-mp000000008887853
Marigold Lane,Marigold Lane Green Embroidered Straight Kurta,₹1999.00,₹1999.00,5.0,1,https://www.tatacliq.com/marigold-lane-green-embroidered-straight-kurta/p-mp000000018868575
Juniper,Juniper Jade Green High Low Kurti,₹493.00,₹1049.00,4.0,1,https://www.tatacliq.com/juniper-jade-green-high-low-kurti/p-mp000000006609517
Rangmanch by Pantaloons,Rangmanch by Pantaloons Lilac Printed Straight Kurta,₹699.00,₹699.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-lilac-printed-straight-kurta/p-mp000000019178562
Soch,Soch Navy Cotton Embroidered Straight Kurta,₹2498.00,₹2498.00,0,0,https://www.tatacliq.com/soch-navy-cotton-embroidered-straight-kurta/p-mp000000019143493
SHOWOFF,SHOWOFF Navy Regular Fit Kurti,₹828.00,₹2070.00,0,0,https://www.tatacliq.com/showoff-navy-regular-fit-kurti/p-mp000000019268306
Rangmanch by Pantaloons,Rangmanch by Pantaloons Purple Printed Straight Kurta,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-purple-printed-straight-kurta/p-mp000000019178393
SHOWOFF,SHOWOFF White & Yellow Cotton Regular Fit Kurta With Jacket,₹2240.00,₹5600.00,0,0,https://www.tatacliq.com/showoff-white-yellow-cotton-regular-fit-kurta-with-jacket/p-mp000000019265078
W,Folksong by W Yellow Cotton Striped Straight Kurta,₹4999.00,₹4999.00,0,0,https://www.tatacliq.com/folksong-by-w-yellow-cotton-striped-straight-kurta/p-mp000000018836918
Marigold Lane,Marigold Lane Beige A Line Kurta,₹1699.00,₹1699.00,0,0,https://www.tatacliq.com/marigold-lane-beige-a-line-kurta/p-mp000000018868544
Neerus,Neerus Blue Woven Pattern Straight Kurta,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/neerus-blue-woven-pattern-straight-kurta/p-mp000000011916603
Melange by Lifestyle,Melange by Lifestyle Blue Floral Print Straight Kurta,₹508.00,₹599.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-blue-floral-print-straight-kurta/p-mp000000018737110
Melange by Lifestyle,Melange by Lifestyle Green Floral Print Straight Kurta,₹798.00,₹999.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-green-floral-print-straight-kurta/p-mp000000018737094
W,W Green Printed Straight Kurta,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/w-green-printed-straight-kurta/p-mp000000018836140
PATRORNA,PATRORNA Maroon Regular Fit Kurta,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-maroon-regular-fit-kurta/p-mp000000018056042
Soch,Soch Maroon Embroidered Straight Kurta,₹1298.00,₹1298.00,0,0,https://www.tatacliq.com/soch-maroon-embroidered-straight-kurta/p-mp000000019143684
Rangita,Rangita Off-White Embroidered A Line Kurta,₹1249.00,₹2099.00,0,0,https://www.tatacliq.com/rangita-off-white-embroidered-a-line-kurta/p-mp000000018253178
Neerus,Neeru's Peach Embroidered High Low Kurta,₹3295.00,₹3295.00,0,0,https://www.tatacliq.com/neerus-peach-embroidered-high-low-kurta/p-mp000000010156576
Diza,Diza by Westside Pink Ikat Printed Kurta,₹799.00,₹799.00,4.0,4,https://www.tatacliq.com/diza-by-westside-pink-ikat-printed-kurta/p-mp000000018361104
W,W Pink Cotton Printed Straight Kurta,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/w-pink-cotton-printed-straight-kurta/p-mp000000018836040
Aurelia,Aurelia Purple Cotton Printed Straight Kurta,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/aurelia-purple-cotton-printed-straight-kurta/p-mp000000018976727
Aurelia,Aurelia Red Printed Straight Kurta,₹1599.00,₹1599.00,0,0,https://www.tatacliq.com/aurelia-red-printed-straight-kurta/p-mp000000018976429
Diza,Diza by Westside Printed White Straight Kurta,₹1299.00,₹1299.00,5.0,3,https://www.tatacliq.com/diza-by-westside-printed-white-straight-kurta/p-mp000000018226390
Rangita,Rangita Yellow Embellished Flared Kurta,₹1249.00,₹2099.00,5.0,1,https://www.tatacliq.com/rangita-yellow-embellished-flared-kurta/p-mp000000018253203
PARAMOUNT CHIKAN,PARAMOUNT CHIKAN Baby Pink Cotton Chikankari Straight Kurta,₹1999.00,₹3999.00,0,0,https://www.tatacliq.com/paramount-chikan-baby-pink-cotton-chikankari-straight-kurta/p-mp000000018123923
Fashor,Fashor Maroon Cotton Woven Pattern Straight Kurta,₹949.00,₹1999.00,3.5,2,https://www.tatacliq.com/fashor-maroon-cotton-woven-pattern-straight-kurta/p-mp000000017537237
Marigold Lane,Marigold Lane Mustard Printed A Line Kurta,₹2699.00,₹2699.00,0,0,https://www.tatacliq.com/marigold-lane-mustard-printed-a-line-kurta/p-mp000000018868528
KSUT,KSUT Navy & Pink Printed Straight Kurta,₹849.00,₹1599.00,0,0,https://www.tatacliq.com/ksut-navy-pink-printed-straight-kurta/p-mp000000008448392
Vaamsi,Vaamsi Peach Embroidered Straight Kurta,₹1099.00,₹2248.00,0,0,https://www.tatacliq.com/vaamsi-peach-embroidered-straight-kurta/p-mp000000016608895
Globus,Globus Pink Cotton Printed Straight Kurta,₹1169.00,₹1799.00,0,0,https://www.tatacliq.com/globus-pink-cotton-printed-straight-kurta/p-mp000000019580127
Globus,Globus Pista Green Striped Kaftan Kurta,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/globus-pista-green-striped-kaftan-kurta/p-mp000000017220409
Fashor,Fashor Powder Blue Rayon Floral Print Straight Kurta,₹1049.00,₹2399.00,0,0,https://www.tatacliq.com/fashor-powder-blue-rayon-floral-print-straight-kurta/p-mp000000018165991
Biba,Biba Red Printed Straight Kurta,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/biba-red-printed-straight-kurta/p-mp000000016671997
Be Indi,Be Indi Red Printed Kurta,₹1519.00,₹1899.00,0,0,https://www.tatacliq.com/be-indi-red-printed-kurta/p-mp000000017135865
PARAMOUNT CHIKAN,PARAMOUNT CHIKAN Red Chikankari Straight Kurta,₹1749.00,₹3499.00,0,0,https://www.tatacliq.com/paramount-chikan-red-embroidered-straight-kurta/p-mp000000018121239
Biba,Biba Yellow Cotton Floral Print A Line Kurti,₹1399.00,₹1999.00,4.0,1,https://www.tatacliq.com/biba-yellow-cotton-floral-print-a-line-kurti/p-mp000000016672036
Rangriti,Rangriti Cream Printed Straight Kurta,₹779.00,₹1199.00,0,0,https://www.tatacliq.com/rangriti-cream-printed-straight-kurta/p-mp000000014806091
Anubhutee,Anubhutee Green Embroidered Straight Kurta,₹899.00,₹2599.00,0,0,https://www.tatacliq.com/anubhutee-green-embroidered-straight-kurta/p-mp000000015690646
Fabindia,Fabindia Green Cotton A Line Kurta,₹1499.00,₹1499.00,0,0,https://www.tatacliq.com/fabindia-green-cotton-a-line-kurta/p-mp000000015699832
Globus,Globus Green Cotton Embroidered A Line Kurti,₹1049.00,₹1699.00,0,0,https://www.tatacliq.com/globus-green-cotton-embroidered-a-line-kurti/p-mp000000016662372
Janasya,Janasya Grey Printed Anarkali Kurta With Dupatta,₹2059.00,₹4159.00,0,0,https://www.tatacliq.com/janasya-grey-printed-anarkali-kurta-with-dupatta/p-mp000000014665379
Rain and Rainbow,Rain and Rainbow Mauve Cotton Printed Straight Kurta,₹999.00,₹1999.00,4.0,1,https://www.tatacliq.com/rain-and-rainbow-mauve-cotton-printed-straight-kurta/p-mp000000014317834
QOMN,QOMN Mustard Cotton Floral Print A Line Short Kurti,₹853.00,₹1399.00,0,0,https://www.tatacliq.com/qomn-mustard-cotton-floral-print-a-line-short-kurti/p-mp000000018755684
Anubhutee,Anubhutee Navy Printed A Line Kurta,₹799.00,₹2499.00,0,0,https://www.tatacliq.com/anubhutee-navy-printed-a-line-kurta/p-mp000000015690743
Rain and Rainbow,Rain and Rainbow Purple Cotton Printed Straight Kurta,₹999.00,₹1999.00,2.5,2,https://www.tatacliq.com/rain-and-rainbow-purple-cotton-printed-straight-kurta/p-mp000000014317885
Rangriti,Rangriti Yellow Printed Flared Kurta,₹1689.00,₹2599.00,0,0,https://www.tatacliq.com/rangriti-yellow-printed-flared-kurta/p-mp000000014806295
Ishin,Ishin Beige Cotton Printed Anarkali Kurta With Dupatta,₹2599.00,₹6799.00,5.0,1,https://www.tatacliq.com/ishin-beige-cotton-printed-anarkali-kurta-with-dupatta/p-mp000000012641226
PATRORNA,PATRORNA Blue Regular Fit Kurta,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-blue-regular-fit-kurta/p-mp000000018056214
PATRORNA,PATRORNA Dark Pink Regular Fit Kurta,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-dark-pink-regular-fit-kurta/p-mp000000018056188
Juniper,Juniper Pink cambric double layered kurta,₹1040.00,₹2599.00,4.06,16,https://www.tatacliq.com/juniper-pink-cambric-double-layered-kurta/p-mp000000006609855
Utsa,Utsa by Westside Fuchsia Mango Design Embroidered Kurta,₹1499.00,₹1499.00,4.91,11,https://www.tatacliq.com/utsa-by-westside-fuchsia-mango-design-embroidered-kurta/p-mp000000018360937
QOMN,QOMN Green Cotton Floral Print A Line Short Kurti,₹853.00,₹1399.00,5.0,1,https://www.tatacliq.com/qomn-green-cotton-floral-print-a-line-short-kurti/p-mp000000018755658
Rangmanch by Pantaloons,Rangmanch by Pantaloons Lilac Cotton Printed Straight Kurta,₹599.00,₹599.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-lilac-cotton-printed-straight-kurta/p-mp000000019127856
Utsa,Utsa by Westside Magenta Mirror Embroidered Gathered Kurta,₹1699.00,₹1699.00,0,0,https://www.tatacliq.com/utsa-by-westside-magenta-mirror-embroidered-gathered-kurta/p-mp000000019960475
Juniper,Juniper Maroon Embroidered Straight Double Layered Kurta,₹2099.00,₹2999.00,3.33,3,https://www.tatacliq.com/juniper-maroon-embroidered-straight-double-layered-kurta/p-mp000000006610331
Ishin,Ishin Orange & Pink Embellished Anarkali Kurta,₹1899.00,₹5399.00,3.5,6,https://www.tatacliq.com/ishin-orange-pink-embellished-anarkali-kurta/p-mp000000009393955
Janasya,Janasya Women's Pink Cotton Woven Design Tiered Western Dress,₹849.00,₹1899.00,4.6,5,https://www.tatacliq.com/janasya-womens-pink-cotton-woven-design-tiered-western-dress/p-mp000000012455852
Rangmanch by Pantaloons,Rangmanch by Pantaloons Pink Printed Straight Kurta,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-pink-printed-straight-kurta/p-mp000000019178364
SHOWOFF,SHOWOFF Teal Georgette Regular Fit Kurta,₹2488.00,₹6220.00,0,0,https://www.tatacliq.com/showoff-teal-georgette-regular-fit-kurta/p-mp000000019197229
SHOWOFF,SHOWOFF Yellow Cotton Printed Kurta,₹1288.00,₹3220.00,0,0,https://www.tatacliq.com/showoff-yellow-cotton-printed-kurta/p-mp000000019264135
Melange by Lifestyle,Melange by Lifestyle Black Linen Straight Kurta,₹2548.00,₹2999.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-black-linen-straight-kurta/p-mp000000018737135
Diza,Diza by Westside Brown Spring Bud Printed Tunic,₹999.00,₹999.00,5.0,3,https://www.tatacliq.com/diza-by-westside-brown-spring-bud-printed-tunic/p-mp000000018361046
Melange by Lifestyle,Melange by Lifestyle Green Floral Print A Line Kurta,₹898.00,₹999.00,0,0,https://www.tatacliq.com/melange-by-lifestyle-green-floral-print-a-line-kurta/p-mp000000018737271
Aurelia,Aurelia Green Printed Flared Kurta,₹3999.00,₹3999.00,0,0,https://www.tatacliq.com/aurelia-green-printed-flared-kurta/p-mp000000018976837
Aurelia,Aurelia Green Cotton Printed Flared Kurta,₹3599.00,₹3599.00,0,0,https://www.tatacliq.com/aurelia-green-cotton-printed-flared-kurta/p-mp000000018976521
Soch,Soch Grey Embellished Straight Kurta,₹1998.00,₹1998.00,0,0,https://www.tatacliq.com/soch-grey-embellished-straight-kurta/p-mp000000019143870
Rangita,Rangita Peach Bandhani Print Straight Kurta,₹479.00,₹799.00,3.5,2,https://www.tatacliq.com/rangita-peach-bandhani-print-straight-kurta/p-mp000000018132282
QOMN,QOMN Purple Cotton Printed A Line Short Kurti,₹839.00,₹1399.00,0,0,https://www.tatacliq.com/qomn-purple-cotton-printed-a-line-short-kurti/p-mp000000018755637
Soch,Soch Purple Embroidered Straight Kurta,₹2298.00,₹2298.00,0,0,https://www.tatacliq.com/soch-purple-embroidered-straight-kurta/p-mp000000019143925
Diza,Diza by Westside White Kurta,₹1399.00,₹1399.00,4.43,7,https://www.tatacliq.com/diza-by-westside-white-kurta/p-mp000000017521577
KSUT,KSUT Yellow Printed Straight Kurta,₹969.00,₹1599.00,0,0,https://www.tatacliq.com/ksut-yellow-printed-straight-kurta/p-mp000000008448177
Be Indi,Be Indi Beige Embroidered Kurta,₹1359.00,₹1699.00,0,0,https://www.tatacliq.com/be-indi-beige-embroidered-kurta/p-mp000000017135752
Biba,Biba Black Embroidered A Line Kurti,₹3199.00,₹3999.00,0,0,https://www.tatacliq.com/biba-black-embroidered-a-line-kurti/p-mp000000016672040
PARAMOUNT CHIKAN,PARAMOUNT CHIKAN Black Embroidered Straight Kurta,₹1899.00,₹3799.00,0,0,https://www.tatacliq.com/paramount-chikan-black-embroidered-straight-kurta/p-mp000000018122553
Biba,Biba Blue Printed Straight Kurta,₹1999.00,₹1999.00,0,0,https://www.tatacliq.com/biba-blue-printed-straight-kurta/p-mp000000016672047
Be Indi,Be Indi Brown Cotton Printed Kurta,₹799.00,₹999.00,0,0,https://www.tatacliq.com/be-indi-brown-cotton-printed-kurta/p-mp000000017135776
Rangita,Rangita Green Embroidered A Line Kurta,₹799.00,₹1399.00,0,0,https://www.tatacliq.com/rangita-green-embroidered-a-line-kurta/p-mp000000018253175
Globus,Globus Off-White Printed Anarkali Kurta,₹1955.00,₹2499.00,0,0,https://www.tatacliq.com/globus-off-white-printed-anarkali-kurta/p-mp000000016970774
PARAMOUNT CHIKAN,PARAMOUNT CHIKAN Pastel Pink Cotton Embroidered Straight Kurta,₹1349.00,₹2699.00,2.0,1,https://www.tatacliq.com/paramount-chikan-pastel-pink-cotton-chikankari-straight-kurta/p-mp000000018123506
Vaamsi,Vaamsi Pink Cotton Embroidered Straight Kurta,₹799.00,₹2248.00,0,0,https://www.tatacliq.com/vaamsi-pink-cotton-embroidered-straight-kurta/p-mp000000016608167
Globus,Globus Rose Pink Cotton Floral Straight Kurta,₹1099.00,₹2199.00,0,0,https://www.tatacliq.com/globus-rose-pink-cotton-floral-straight-kurta/p-mp000000017220421
Divena,Divena Sage Green Cotton Printed A Line Kurta,₹1249.00,₹2499.00,0,0,https://www.tatacliq.com/divena-sage-green-cotton-printed-a-line-kurta/p-mp000000018518412
KSUT,KSUT Black & Pink Printed Straight Kurta,₹749.00,₹1599.00,0,0,https://www.tatacliq.com/ksut-black-pink-printed-straight-kurta/p-mp000000008448457
Anubhutee,Anubhutee Blue Printed Straight Kurta,₹549.00,₹1999.00,0,0,https://www.tatacliq.com/anubhutee-blue-printed-straight-kurta/p-mp000000015690681
Anubhutee,Anubhutee Blue Printed A Line Kurta,₹749.00,₹2199.00,0,0,https://www.tatacliq.com/anubhutee-blue-printed-a-line-kurta/p-mp000000015690755
PATRORNA,PATRORNA Blue Regular Fit Kurta,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-blue-regular-fit-kurta/p-mp000000018056259
Neerus,Neeru's Cream Embroidered Straight Kurta,₹3625.00,₹3625.00,0,0,https://www.tatacliq.com/neerus-cream-embroidered-straight-kurta/p-mp000000010156547
Vaamsi,Vaamsi Green Embroidered Straight Kurta,₹1099.00,₹2238.00,0,0,https://www.tatacliq.com/vaamsi-green-embroidered-straight-kurta/p-mp000000016608868
PATRORNA,PATRORNA Light Blue & Black Regular Fit Kurta,₹1049.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-light-blue-black-regular-fit-kurta/p-mp000000018056282
Rain and Rainbow,Rain and Rainbow Navy Cotton Floral Print Straight Kurta,₹1207.00,₹2195.00,3.8,5,https://www.tatacliq.com/rain-and-rainbow-navy-cotton-floral-print-straight-kurta/p-mp000000014317882
Fashor,Fashor Pink & Purple Embroidered Straight Kurta,₹1659.00,₹3499.00,0,0,https://www.tatacliq.com/fashor-pink-purple-embroidered-straight-kurta/p-mp000000019303889
Rangriti,Rangriti Pink Straight Kurta,₹681.00,₹1049.00,5.0,2,https://www.tatacliq.com/rangriti-pink-straight-kurta/p-mp000000014805631
Rangriti,Rangriti Teal Blue Embroidered Straight Kurta,₹1169.00,₹1799.00,0,0,https://www.tatacliq.com/rangriti-teal-blue-embroidered-straight-kurta/p-mp000000014805712
Fabindia,Fabindia Turquoise Cotton Woven Pattern A Line Kurta,₹2999.00,₹2999.00,0,0,https://www.tatacliq.com/fabindia-turquoise-cotton-woven-pattern-a-line-kurta/p-mp000000015699937
SHADES,SHADES White A Line Kurta,₹1800.00,₹4500.00,0,0,https://www.tatacliq.com/shades-white-a-line-kurta/p-mp000000018234107
Rangmanch by Pantaloons,Rangmanch by Pantaloons Beige Woven Pattern Straight Kurta,₹1899.00,₹1899.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-beige-woven-pattern-straight-kurta/p-mp000000019178378
SHOWOFF,SHOWOFF Beige Cotton Regular Fit Kurta,₹676.00,₹1690.00,0,0,https://www.tatacliq.com/showoff-beige-cotton-regular-fit-kurta/p-mp000000019268031
Juniper,Juniper Black Floral Print A Line Double Layered Kurta,₹1862.00,₹4899.00,4.0,4,https://www.tatacliq.com/juniper-black-floral-print-a-line-double-layered-kurta/p-mp000000006610158
Utsa,Utsa by Westside Blue and White Printed Chakra Kurta,₹1199.00,₹1199.00,5.0,5,https://www.tatacliq.com/utsa-by-westside-blue-and-white-printed-chakra-kurta/p-mp000000019025397
Janasya,Janasya Blue Embroidered Flared Kurta With Dupatta,₹1429.00,₹3149.00,0,0,https://www.tatacliq.com/janasya-blue-embroidered-flared-kurta-with-dupatta/p-mp000000012455800
Utsa,Utsa by Westside Charcoal Grey Paisley Floral Embroidered A-Line Kurta,₹1899.00,₹1899.00,0,0,https://www.tatacliq.com/utsa-by-westside-charcoal-grey-paisley-floral-embroidered-a-line-kurta/p-mp000000020074610
Janasya,Janasya Green Printed A Line Kurta,₹689.00,₹1699.00,3.75,8,https://www.tatacliq.com/janasya-green-printed-a-line-kurta/p-mp000000009900751
Janasya,Janasya Navy Cotton Printed A Line Kurta,₹979.00,₹2299.00,5.0,1,https://www.tatacliq.com/janasya-navy-cotton-printed-a-line-kurta/p-mp000000013540183
Juniper,Juniper Olive Rayon foil printed kurta,₹799.00,₹1699.00,0,0,https://www.tatacliq.com/juniper-olive-rayon-foil-printed-kurta/p-mp000000005954782
Ishin,Ishin Peach Cotton Embroidered A Line Kurta,₹1499.00,₹4599.00,3.56,9,https://www.tatacliq.com/ishin-peach-cotton-embroidered-a-line-kurta/p-mp000000008976598
Ishin,Ishin Pink Cotton Embroidered Anarkali Kurta,₹1999.00,₹4399.00,0,0,https://www.tatacliq.com/ishin-pink-cotton-embroidered-anarkali-kurta/p-mp000000012651220
Rangmanch by Pantaloons,Rangmanch by Pantaloons Turquoise Printed Straight Kurta,₹699.00,₹699.00,0,0,https://www.tatacliq.com/rangmanch-by-pantaloons-turquoise-printed-straight-kurta/p-mp000000019178579
PATRORNA,PATRORNA White & Black Regular Fit Kurta,₹1049.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-white-black-regular-fit-kurta/p-mp000000018056308
SHOWOFF,SHOWOFF White Cotton Floral Print Kurta With Dupatta & Belt,₹2812.00,₹7030.00,0,0,https://www.tatacliq.com/showoff-white-cotton-floral-print-kurta-with-dupatta-belt/p-mp000000019264953
Meeranshi,Meeranshi Yellow Embroidered Straight Kurta,₹475.00,₹1499.00,5.0,1,https://www.tatacliq.com/meeranshi-yellow-embroidered-straight-kurta/p-mp000000018086802
Neerus,Neerus Beige Woven Pattern Straight Kurta,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/neerus-beige-woven-pattern-straight-kurta/p-mp000000011916563
Soch,Soch Blue Bandhani Print A Line Kurta,₹1498.00,₹1498.00,0,0,https://www.tatacliq.com/soch-blue-bandhani-print-a-line-kurta/p-mp000000019143668
