Brand,Title,Selling Price,MRP Price,Average Rating,Rating Count,Web URL
Carlton London,Carlton London Peach Top,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/carlton-london-peach-top/p-mp000000015321901
aarke Ritu Kumar,aarke Ritu Kumar Teal Embroidered Top,₹2080.00,₹2600.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-teal-embroidered-top/p-mp000000015279705
Enamor,Enamor Mocha Graphic Print T-Shirt,₹669.00,₹669.00,5.0,1,https://www.tatacliq.com/enamor-mocha-graphic-print-t-shirt/p-mp000000010586064
Jockey,Jockey Navy Graphic Print T-shirt,₹599.00,₹599.00,0,0,https://www.tatacliq.com/jockey-navy-graphic-print-t-shirt/p-mp000000013035148
Spykar,Spykar Pink Printed Top,₹479.00,₹1199.00,0,0,https://www.tatacliq.com/spykar-pink-printed-top/p-mp000000011652218
Spykar,Spykar Red Printed T-Shirt,₹479.00,₹1199.00,0,0,https://www.tatacliq.com/spykar-red-printed-t-shirt/p-mp000000011650939
Globus,Globus Black Printed Crop T-Shirt,₹799.00,₹999.00,0,0,https://www.tatacliq.com/globus-black-printed-crop-t-shirt/p-mp000000019214785
Honey by Pantaloons,Honey by Pantaloons Black Cotton Graphic Print T-Shirt,₹399.00,₹399.00,2.0,1,https://www.tatacliq.com/honey-by-pantaloons-black-cotton-graphic-print-t-shirt/p-mp000000019380469
Globus,Globus Gold Top,₹1439.00,₹1799.00,0,0,https://www.tatacliq.com/globus-gold-top/p-mp000000019214943
SHOWOFF,SHOWOFF Mauve Graphic Print T-Shirt,₹700.00,₹1750.00,0,0,https://www.tatacliq.com/showoff-mauve-graphic-print-t-shirt/p-mp000000019641396
SHOWOFF,SHOWOFF White Graphic Print Crop T-Shirt,₹652.00,₹1630.00,0,0,https://www.tatacliq.com/showoff-white-graphic-print-crop-t-shirt/p-mp000000019641391
Akkriti by Pantaloons,Akkriti by Pantaloons Blue & Grey Cotton Printed Tunic,₹799.00,₹799.00,5.0,1,https://www.tatacliq.com/akkriti-by-pantaloons-blue-grey-cotton-printed-tunic/p-mp000000018842320
Dillinger,Dillinger Maroon Cotton Graphic Oversized T-Shirt,₹431.00,₹799.00,0,0,https://www.tatacliq.com/dillinger-maroon-cotton-graphic-oversized-t-shirt/p-mp000000019106633
Allen Solly,Allen Solly Peach Cotton Printed T-Shirt,₹494.00,₹899.00,0,0,https://www.tatacliq.com/allen-solly-peach-cotton-printed-t-shirt/p-mp000000018797453
Allen Solly,Allen Solly White Regular Fit Top,₹2261.00,₹2599.00,0,0,https://www.tatacliq.com/allen-solly-white-regular-fit-top/p-mp000000018797723
Dillinger,Dillinger Wine Cotton Graphic Oversized T-Shirt,₹495.00,₹799.00,0,0,https://www.tatacliq.com/dillinger-wine-cotton-graphic-oversized-t-shirt/p-mp000000019106755
Code by Lifestyle,Code by Lifestyle Brown & White Cotton Striped Top,₹628.00,₹699.00,0,0,https://www.tatacliq.com/code-by-lifestyle-brown-white-cotton-striped-top/p-mp000000018734275
Fablestreet,Fablestreet Green Printed Top,₹1276.00,₹1595.00,0,0,https://www.tatacliq.com/fablestreet-green-printed-top/p-mp000000018685896
SELVIA,SELVIA Teal Green Regular Fit Top,₹239.00,₹797.00,0,0,https://www.tatacliq.com/selvia-teal-green-regular-fit-top/p-mp000000018617463
Fame Forever by Lifestyle,Fame Forever by Lifestyle White Printed T-Shirt,₹508.00,₹599.00,0,0,https://www.tatacliq.com/fame-forever-by-lifestyle-white-printed-t-shirt/p-mp000000018737531
Code by Lifestyle,Code by Lifestyle White Half Sleeves Top,₹718.00,₹799.00,0,0,https://www.tatacliq.com/code-by-lifestyle-white-half-sleeves-top/p-mp000000018737768
Twenty Dresses,Twenty Dresses Black Embellished Crop Top,₹1747.00,₹2495.00,0,0,https://www.tatacliq.com/twenty-dresses-black-embellished-crop-top/p-mp000000018381609
People by Pantaloons,People by Pantaloons Green Cotton Printed Cropped T-Shirt,₹333.00,₹949.00,0,0,https://www.tatacliq.com/people-by-pantaloons-green-cotton-printed-cropped-t-shirt/p-mp000000018361505
PATRORNA,PATRORNA Peach Regular Fit Pleated Tunic,₹799.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-peach-regular-fit-pleated-tunic/p-mp000000018152603
People by Pantaloons,People by Pantaloons Sky Blue Cotton Printed Crop T-Shirt,₹361.00,₹949.00,0,0,https://www.tatacliq.com/people-by-pantaloons-sky-blue-cotton-printed-crop-t-shirt/p-mp000000018377450
Qurvii,Qurvii Black Polka Dot Print Top,₹799.00,₹2395.00,5.0,1,https://www.tatacliq.com/qurvii-black-polka-dot-print-top/p-mp000000017392224
Style Quotient,Style Quotient Black Top,₹599.00,₹1199.00,0,0,https://www.tatacliq.com/style-quotient-black-top/p-mp000000017400116
Dillinger,Dillinger Brown Cotton Graphic Oversized T-Shirt,₹431.00,₹799.00,0,0,https://www.tatacliq.com/dillinger-brown-cotton-graphic-oversized-t-shirt/p-mp000000019106807
Vero Moda,Vero Moda Light Pink Graphic Print T-Shirt,₹524.00,₹1499.00,0,0,https://www.tatacliq.com/vero-moda-light-pink-graphic-print-t-shirt/p-mp000000017762007
Bombay Paisley,Bombay Paisley by Westside Persian Rose Crop Top,₹799.00,₹799.00,0,0,https://www.tatacliq.com/bombay-paisley-by-westside-persian-rose-crop-top/p-mp000000017530178
Annabelle by Pantaloons,Annabelle by Pantaloons Yellow Self Pattern Top,₹767.00,₹1299.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-yellow-self-pattern-top/p-mp000000017707506
YU by Pantaloons,YU by Pantaloons Green Floral Print Crop Top,₹529.00,₹1149.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-green-floral-print-crop-top/p-mp000000017102840
VASTRADO,VASTRADO Green Striped Crop Top,₹424.00,₹849.00,0,0,https://www.tatacliq.com/vastrado-green-striped-crop-top/p-mp000000017356594
Soch,Soch Light Yellow Embroidered Tunic,₹998.00,₹998.00,0,0,https://www.tatacliq.com/soch-light-yellow-embroidered-tunic/p-mp000000017195918
VASTRADO,VASTRADO Olive Green Cotton Crop Top,₹399.00,₹799.00,0,0,https://www.tatacliq.com/vastrado-olive-green-cotton-crop-top/p-mp000000017357218
YU by Pantaloons,YU by Pantaloons Purple Striped Crop Top,₹449.00,₹1149.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-purple-striped-crop-top/p-mp000000017102810
Qurvii,Qurvii Red Silk Regular Fit Top,₹1299.00,₹3995.00,1.0,1,https://www.tatacliq.com/qurvii-red-silk-regular-fit-top/p-mp000000016987470
Soch,Soch Sky Blue Cotton Tunic,₹998.00,₹998.00,0,0,https://www.tatacliq.com/soch-sky-blue-cotton-tunic/p-mp000000017195850
Qurvii,Qurvii Wine & White Striped Top,₹999.00,₹2395.00,0,0,https://www.tatacliq.com/qurvii-wine-white-striped-top/p-mp000000017391949
Cover Story,Cover Story Brown Animal Print Crop Top,₹1374.00,₹2290.00,0,0,https://www.tatacliq.com/cover-story-brown-animal-print-crop-top/p-mp000000016592876
Melon by PlusS,Melon by PlusS Green Floral Print Top,₹999.00,₹1999.00,0,0,https://www.tatacliq.com/melon-by-pluss-green-floral-print-top/p-mp000000017925417
Cover Story,Cover Story Maroon Printed Top,₹1744.00,₹3490.00,0,0,https://www.tatacliq.com/cover-story-maroon-printed-top/p-mp000000016592896
United Colors of Benetton,United Colors of Benetton Pink Regular Fit Top,₹1274.00,₹2499.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-pink-regular-fit-top/p-mp000000016784151
Kazo,Kazo Aristocats Printed Graphic T-Shirt,₹1392.00,₹1990.00,0,0,https://www.tatacliq.com/kazo-aristocats-printed-graphic-t-shirt/p-mp000000016855626
Marigold Lane,Marigold Lane Blue Printed Tunic,₹900.00,₹1499.00,0,0,https://www.tatacliq.com/marigold-lane-blue-printed-tunic/p-mp000000015978769
Pepe Jeans,Pepe Jeans Multicolor Color-Block T-Shirt,₹1124.00,₹2499.00,0,0,https://www.tatacliq.com/pepe-jeans-multicolor-color-block-t-shirt/p-mp000000016274652
Rare,Rare Purple Regular Fit Top,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/rare-purple-regular-fit-top/p-mp000000015882698
Kryptic,Kryptic Green Cotton Cropped T-Shirt,₹399.00,₹899.00,0,0,https://www.tatacliq.com/kryptic-green-cotton-cropped-t-shirt/p-mp000000017846951
SHAYE,SHAYE Orange Floral Print Top,₹1499.00,₹2099.00,0,0,https://www.tatacliq.com/shaye-orange-floral-print-top/p-mp000000014561532
Global Desi,Global Desi Pink Regular Fit Tunic,₹949.00,₹1899.00,0,0,https://www.tatacliq.com/global-desi-pink-regular-fit-tunic/p-mp000000013744519
Global Desi,Global Desi Pink Printed Tunic,₹799.00,₹1999.00,4.0,1,https://www.tatacliq.com/global-desi-pink-printed-tunic/p-mp000000013859450
aarke Ritu Kumar,aarke Ritu Kumar Pink Embellished Top,₹1890.00,₹2700.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-pink-embellished-top/p-mp000000015279691
Cottinfab,Cottinfab Purple Peter Pan Collar Georgette Top,₹697.00,₹1749.00,4.25,8,https://www.tatacliq.com/cottinfab-purple-peter-pan-collar-georgette-top/p-mp000000014184964
aarke Ritu Kumar,aarke Ritu Kumar White Embroidered Top,₹1450.00,₹2900.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-white-embroidered-top/p-mp000000015279667
Spykar,Spykar Black & Red Check Crop Top,₹759.00,₹1899.00,0,0,https://www.tatacliq.com/spykar-black-red-check-crop-top/p-mp000000011652090
Gia,Gia by Westside Cream Self-Patterned Blouse with Camisole,₹1499.00,₹1499.00,4.0,1,https://www.tatacliq.com/gia-by-westside-cream-self-patterned-blouse-with-camisole/p-mp000000019531528
Spykar,Spykar Green Printed Crop Top,₹399.00,₹999.00,0,0,https://www.tatacliq.com/spykar-green-printed-crop-top/p-mp000000011650702
Jockey,Jockey Green Printed T-Shirt,₹829.00,₹829.00,5.0,2,https://www.tatacliq.com/jockey-green-printed-t-shirt/p-mp000000011851790
Mode by Red Tape,Mode by Red Tape Off White Cotton Embroidered Top,₹699.00,₹3499.00,4.0,4,https://www.tatacliq.com/mode-by-red-tape-off-white-cotton-embroidered-top/p-mp000000017263041
Jockey,Jockey Pink Printed T-Shirt,₹829.00,₹829.00,5.0,2,https://www.tatacliq.com/jockey-pink-printed-t-shirt/p-mp000000011851806
Gia,Gia by Westside White Embroidered Floral Relaxed Fit Blouse,₹1499.00,₹1499.00,5.0,2,https://www.tatacliq.com/gia-by-westside-white-embroidered-floral-relaxed-fit-wayne-blouse-shirt/p-mp000000018938822
SHOWOFF,SHOWOFF Brown Graphic Print T-Shirt,₹700.00,₹1750.00,0,0,https://www.tatacliq.com/showoff-brown-graphic-print-t-shirt/p-mp000000019640475
Wardrobe,Wardrobe by Westside Plain Dusty Pink V Neck Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/wardrobe-by-westside-plain-dusty-pink-v-neck-top/p-mp000000018938863
SHOWOFF,SHOWOFF Maroon Graphic Print T-Shirt,₹700.00,₹1750.00,0,0,https://www.tatacliq.com/showoff-maroon-graphic-print-t-shirt/p-mp000000019641372
Honey by Pantaloons,Honey by Pantaloons Orange Cotton Top,₹1199.00,₹1199.00,0,0,https://www.tatacliq.com/honey-by-pantaloons-orange-cotton-top/p-mp000000019380374
Honey by Pantaloons,Honey by Pantaloons Red Cotton Printed T-Shirt,₹499.00,₹499.00,0,0,https://www.tatacliq.com/honey-by-pantaloons-red-cotton-printed-t-shirt/p-mp000000019380497
Nuon Women,Nuon by Westside Taupe & White Beige Striped Cropped Vest Top,₹999.00,₹999.00,0,0,https://www.tatacliq.com/nuon-by-westside-taupe-white-beige-striped-cropped-vest-top/p-mp000000019050295
Globus,Globus Yellow Graphic Print Crop T-Shirt,₹799.00,₹999.00,0,0,https://www.tatacliq.com/globus-yellow-graphic-print-crop-t-shirt/p-mp000000019214762
Fame Forever by Lifestyle,Fame Forever by Lifestyle Blue Cotton Graphic Print Crop Top,₹268.00,₹299.00,4.0,1,https://www.tatacliq.com/fame-forever-by-lifestyle-blue-cotton-graphic-print-crop-top/p-mp000000018734198
Akkriti by Pantaloons,Akkriti by Pantaloons Blue Cotton Embroidered Top,₹799.00,₹799.00,0,0,https://www.tatacliq.com/akkriti-by-pantaloons-blue-cotton-embroidered-top/p-mp000000018842344
Akkriti by Pantaloons,Akkriti by Pantaloons Blue Printed Top,₹510.00,₹599.00,0,0,https://www.tatacliq.com/akkriti-by-pantaloons-blue-printed-top/p-mp000000018842650
Van Heusen,Van Heusen Yellow Regular Fit Crop Top,₹2799.00,₹2799.00,0,0,https://www.tatacliq.com/van-heusen-yellow-regular-fit-crop-top/p-mp000000018944327
Code by Lifestyle,Code by Lifestyle Aqua Floral Print Top,₹898.00,₹999.00,0,0,https://www.tatacliq.com/code-by-lifestyle-aqua-floral-print-top/p-mp000000018734226
MASAKALI.CO,MASAKALI.CO Light Pink Printed Peplum Top,₹1109.00,₹1849.00,0,0,https://www.tatacliq.com/masakali-co-light-pink-printed-peplum-top/p-mp000000017732287
SELVIA,SELVIA Orange Regular Fit Top,₹609.00,₹2054.00,0,0,https://www.tatacliq.com/selvia-orange-regular-fit-top/p-mp000000018617204
PATRORNA,PATRORNA Blue Regular Fit Tunic Style Top,₹799.00,₹1999.00,2.0,1,https://www.tatacliq.com/patrorna-blue-regular-fit-tunic-style-top/p-mp000000018082832
Zink London,Zink London Brown Striped Top,₹1199.00,₹1599.00,0,0,https://www.tatacliq.com/zink-london-brown-striped-top/p-mp000000018146138
People by Pantaloons,People by Pantaloons Brown Floral Print Crop Top,₹538.00,₹1249.00,0,0,https://www.tatacliq.com/people-by-pantaloons-brown-floral-print-crop-top/p-mp000000018377674
Twenty Dresses,Twenty Dresses Green Slim Fit Crop T-Shirt,₹627.00,₹895.00,0,0,https://www.tatacliq.com/twenty-dresses-green-slim-fit-crop-t-shirt/p-mp000000018381982
PATRORNA,PATRORNA Mint Green Regular Fit Top,₹849.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-mint-green-regular-fit-top/p-mp000000018083655
Styli,Styli White Regular Fit Top,₹559.00,₹699.00,0,0,https://www.tatacliq.com/styli-white-regular-fit-top/p-mp000000018483233
Zink London,Zink London Wine Regular Fit Top,₹1149.00,₹2299.00,0,0,https://www.tatacliq.com/zink-london-wine-regular-fit-top/p-mp000000018146173
Style Quotient,Style Quotient Green & White Striped Top,₹599.00,₹999.00,0,0,https://www.tatacliq.com/style-quotient-green-white-striped-top/p-mp000000017400115
Vero Moda,Vero Moda Green Cotton Floral Print Top,₹1814.00,₹3299.00,0,0,https://www.tatacliq.com/vero-moda-green-cotton-floral-print-top/p-mp000000017762026
Style Quotient,Style Quotient Lemon Yellow Floral Print Top,₹899.00,₹1299.00,0,0,https://www.tatacliq.com/style-quotient-lemon-yellow-floral-print-top/p-mp000000017400069
Annabelle by Pantaloons,Annabelle by Pantaloons Mustard Regular Fit Top,₹871.00,₹1299.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-mustard-regular-fit-top/p-mp000000017538023
Bombay Paisley,Bombay Paisley by Westside Yellow Printed Tiered Tunic,₹999.00,₹999.00,5.0,2,https://www.tatacliq.com/bombay-paisley-by-westside-yellow-printed-tiered-tunic/p-mp000000017339726
Mode by Red Tape,Mode by Red Tape Blue & White Cotton Graphic T-Shirt,₹379.00,₹1899.00,3.0,2,https://www.tatacliq.com/mode-by-red-tape-blue-white-cotton-graphic-t-shirt/p-mp000000016916080
Soch,Soch Grey Embroidered Tunic,₹998.00,₹998.00,0,0,https://www.tatacliq.com/soch-grey-embroidered-tunic/p-mp000000017195902
W,W Off-White Cotton Striped Top,₹1799.00,₹2999.00,0,0,https://www.tatacliq.com/w-off-white-cotton-striped-top/p-mp000000016926190
Soch,Soch Pink Embroidered Tunic,₹998.00,₹998.00,0,0,https://www.tatacliq.com/soch-pink-embroidered-tunic/p-mp000000017195888
Forever New,Forever New Black & Red Floral Print Top,₹4600.00,₹4600.00,0,0,https://www.tatacliq.com/forever-new-black-red-floral-print-top/p-mp000000019213300
Gia,Gia by Westside Solid Blue Pin-Tuck Top,₹1499.00,₹1499.00,5.0,1,https://www.tatacliq.com/gia-by-westside-solid-blue-pin-tuck-top/p-mp000000018306483
Cover Story,Cover Story Grey Printed Spaghetti Top,₹1244.00,₹2490.00,0,0,https://www.tatacliq.com/cover-story-grey-printed-spaghetti-top/p-mp000000016592919
United Colors of Benetton,United Colors of Benetton Grey Printed Top,₹1529.00,₹2999.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-grey-printed-top/p-mp000000016784169
Pepe Jeans,Pepe Jeans Olive Printed Crop T-Shirt,₹599.00,₹1499.00,0,0,https://www.tatacliq.com/pepe-jeans-olive-printed-crop-t-shirt/p-mp000000016216240
Pepe Jeans,Pepe Jeans Pink Cotton Graphic T-Shirt,₹594.00,₹1699.00,0,0,https://www.tatacliq.com/pepe-jeans-pink-cotton-graphic-t-shirt/p-mp000000016216275
Cover Story,Cover Story Red & Black Check Top,₹794.00,₹1590.00,0,0,https://www.tatacliq.com/cover-story-red-black-check-top/p-mp000000016592880
United Colors of Benetton,United Colors of Benetton White & Blue Cotton Striped Top,₹1427.00,₹2799.00,0,0,https://www.tatacliq.com/united-colors-of-benetton-white-blue-cotton-striped-top/p-mp000000016783835
Marigold Lane,Marigold Lane Black Self Pattern Tunic,₹858.00,₹1299.00,5.0,1,https://www.tatacliq.com/marigold-lane-black-self-pattern-tunic/p-mp000000015454165
Label Ritu Kumar,Label Ritu Kumar Dark Pink Crop Top,₹3900.00,₹3900.00,0,0,https://www.tatacliq.com/label-ritu-kumar-dark-pink-crop-top/p-mp000000015380967
Marigold Lane,Marigold Lane Fuchsia Self Pattern Tunic,₹767.00,₹1299.00,0,0,https://www.tatacliq.com/marigold-lane-fuchsia-self-pattern-tunic/p-mp000000015454154
The Souled Store,The Souled Store Light Pink Harry Potter: Trouble Printed T-Shirt,₹629.00,₹999.00,4.0,1,https://www.tatacliq.com/the-souled-store-light-pink-harry-potter-trouble-printed-t-shirt/p-mp000000016091918
Rare,Rare Maroon Regular Fit Top,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/rare-maroon-regular-fit-top/p-mp000000015882729
SHAYE,SHAYE Black Printed Top,₹1499.00,₹2124.00,1.0,1,https://www.tatacliq.com/shaye-black-printed-top/p-mp000000011895471
aarke Ritu Kumar,aarke Ritu Kumar Blue Embroidered Top,₹2000.00,₹2500.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-blue-embroidered-top/p-mp000000015279643
Cottinfab,Cottinfab Green Self Design Ethnic Cotton Top,₹640.00,₹1599.00,5.0,1,https://www.tatacliq.com/cottinfab-green-self-design-ethnic-cotton-top/p-mp000000014184872
Global Desi,Global Desi Indigo Embroidered Top,₹749.00,₹2499.00,5.0,2,https://www.tatacliq.com/indigo-solid-straight-top/p-mp000000012372187
aarke Ritu Kumar,aarke Ritu Kumar Maroon Embroidered Top,₹2000.00,₹2500.00,0,0,https://www.tatacliq.com/aarke-ritu-kumar-maroon-embroidered-top/p-mp000000015279647
Carlton London,Carlton London Off White Floral Print Top,₹749.00,₹1499.00,0,0,https://www.tatacliq.com/carlton-london-off-white-floral-print-top/p-mp000000014931717
Global Desi,Global Desi Pink Regular Fit Top,₹424.00,₹1699.00,4.4,5,https://www.tatacliq.com/global-desi-pink-regular-fit-top/p-mp000000011882113
SHAYE,SHAYE Pink Sleeveless Top,₹999.00,₹1799.00,0,0,https://www.tatacliq.com/shaye-pink-sleeveless-top/p-mp000000014561494
Jockey,Jockey White Printed T-Shirt (Colors & Prints May Vary),₹599.00,₹599.00,0,0,https://www.tatacliq.com/jockey-white-printed-t-shirt-colors-prints-may-vary/p-mp000000011259249
Jockey,Jockey White Printed T-Shirt (Colors & Prints May Vary),₹729.00,₹729.00,4.5,2,https://www.tatacliq.com/jockey-white-printed-t-shirt-colors-prints-may-vary/p-mp000000011259250
Spykar,Spykar White Printed T-Shirt,₹439.00,₹1099.00,0,0,https://www.tatacliq.com/spykar-white-printed-t-shirt/p-mp000000011652077
Spykar,Spykar White Striped Top,₹679.00,₹1699.00,0,0,https://www.tatacliq.com/spykar-white-striped-top/p-mp000000011652079
Globus,Globus Black Printed Crop T-Shirt,₹799.00,₹999.00,0,0,https://www.tatacliq.com/globus-black-printed-crop-t-shirt/p-mp000000019214693
Honey by Pantaloons,Honey by Pantaloons Brown Cotton Embroidered Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/honey-by-pantaloons-brown-cotton-embroidered-top/p-mp000000019380379
Honey by Pantaloons,Honey by Pantaloons Cream Cotton Printed T-Shirt,₹499.00,₹499.00,0,0,https://www.tatacliq.com/honey-by-pantaloons-cream-cotton-printed-t-shirt/p-mp000000019380501
Gia,Gia by Westside Floral Patterned Dark Brown T-Shirt,₹599.00,₹599.00,0,0,https://www.tatacliq.com/gia-by-westside-floral-patterned-dark-brown-t-shirt/p-mp000000019145096
Wardrobe,Wardrobe by Westside Plain Pink Ribbed Neck Top,₹1299.00,₹1299.00,0,0,https://www.tatacliq.com/wardrobe-by-westside-plain-pink-ribbed-neck-top/p-mp000000019145025
Nuon Women,Nuon by Westside White Cropped Vest Top,₹999.00,₹999.00,0,0,https://www.tatacliq.com/nuon-by-westside-white-cropped-vest-top/p-mp000000019050282
Dillinger,Dillinger Black Cotton Graphic Oversized T-Shirt,₹495.00,₹799.00,0,0,https://www.tatacliq.com/dillinger-black-cotton-graphic-oversized-t-shirt/p-mp000000019106585
Akkriti by Pantaloons,Akkriti by Pantaloons Blush Pink Printed Top,₹510.00,₹599.00,0,0,https://www.tatacliq.com/akkriti-by-pantaloons-blush-pink-printed-top/p-mp000000018843099
Allen Solly,Allen Solly Brown Self Pattern Top,₹1739.00,₹1999.00,0,0,https://www.tatacliq.com/allen-solly-brown-self-pattern-top/p-mp000000018797545
Fame Forever by Lifestyle,Fame Forever by Lifestyle Lilac Cotton Chequered T-Shirt,₹423.00,₹499.00,0,0,https://www.tatacliq.com/fame-forever-by-lifestyle-lilac-cotton-chequered-t-shirt/p-mp000000018737515
Allen Solly,Allen Solly White Cotton Printed T-Shirt,₹1130.00,₹1299.00,0,0,https://www.tatacliq.com/allen-solly-white-cotton-printed-t-shirt/p-mp000000018797570
Van Heusen,Van Heusen White Regular Fit Top,₹2199.00,₹2199.00,0,0,https://www.tatacliq.com/van-heusen-white-regular-fit-top/p-mp000000018944349
Van Heusen,Van Heusen White Cotton Self Design Top,₹2499.00,₹2499.00,0,0,https://www.tatacliq.com/van-heusen-white-cotton-self-design-top/p-mp000000018944399
Forever 21,Forever 21 Black Self Pattern Crop Top,₹1399.00,₹1999.00,5.0,2,https://www.tatacliq.com/forever-21-black-self-pattern-crop-top/p-mp000000018645732
Levi's,Levi's Black T-Shirt,₹1839.00,₹2299.00,0,0,https://www.tatacliq.com/levis-black-t-shirt/p-mp000000018490968
Only,Only Green Cotton Regular Fit Peplum Top,₹1349.00,₹2999.00,0,0,https://www.tatacliq.com/only-green-cotton-regular-fit-peplum-top/p-mp000000018908966
Only,Only Lime Green Printed Top,₹899.00,₹1999.00,0,0,https://www.tatacliq.com/only-lime-green-printed-top/p-mp000000018909031
SELVIA,SELVIA Peach Cotton Printed Tunic,₹519.00,₹1740.00,0,0,https://www.tatacliq.com/selvia-peach-cotton-printed-tunic/p-mp000000018616871
SELVIA,SELVIA Pink Printed Top,₹309.00,₹1054.00,0,0,https://www.tatacliq.com/selvia-pink-printed-top/p-mp000000018617145
Styli,Styli Pink Cotton Top,₹449.00,₹599.00,0,0,https://www.tatacliq.com/styli-pink-cotton-top/p-mp000000018483187
Only,Only Blue Top,₹824.00,₹1499.00,0,0,https://www.tatacliq.com/only-blue-top/p-mp000000018060930
Zink London,Zink London Green & White Floral Print Top,₹799.00,₹1599.00,0,0,https://www.tatacliq.com/zink-london-green-white-floral-print-top/p-mp000000018146150
PATRORNA,PATRORNA Green Regular Fit Tunic Style Top,₹799.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-green-regular-fit-tunic-style-top/p-mp000000018153031
Twenty Dresses,Twenty Dresses Green Pleated Top,₹1397.00,₹1995.00,0,0,https://www.tatacliq.com/twenty-dresses-green-pleated-top/p-mp000000018381935
Twenty Dresses,Twenty Dresses Maroon Slim Fit T-Shirt,₹896.00,₹1195.00,0,0,https://www.tatacliq.com/twenty-dresses-maroon-slim-fit-t-shirt/p-mp000000018382297
People by Pantaloons,People by Pantaloons Mustard Regular Fit Top,₹748.00,₹1099.00,0,0,https://www.tatacliq.com/people-by-pantaloons-mustard-regular-fit-top/p-mp000000018377758
PATRORNA,PATRORNA White Regular Fit Top,₹849.00,₹1999.00,0,0,https://www.tatacliq.com/patrorna-white-regular-fit-top/p-mp000000018152296
Styli,Styli Regular Fit Feather Fur Hem T-Shirt,₹528.00,₹1199.00,0,0,https://www.tatacliq.com/styli-regular-fit-feather-fur-hem-t-shirt/p-mp000000018091066
Style Quotient,Style Quotient Maroon Peplum Top,₹599.00,₹1199.00,0,0,https://www.tatacliq.com/style-quotient-maroon-peplum-top/p-mp000000017400089
Bombay Paisley,Bombay Paisley by Westside Natural Colored Top,₹799.00,₹799.00,3.0,2,https://www.tatacliq.com/bombay-paisley-by-westside-natural-colored-top/p-mp000000017383439
Bombay Paisley,Bombay Paisley by Westside Pink Top,₹599.00,₹599.00,0,0,https://www.tatacliq.com/bombay-paisley-by-westside-pink-top/p-mp000000017383480
Annabelle by Pantaloons,Annabelle by Pantaloons Pink Printed Top,₹585.00,₹1299.00,0,0,https://www.tatacliq.com/annabelle-by-pantaloons-pink-printed-top/p-mp000000017406175
Ginger by Lifestyle,Ginger by Lifestyle Purple Cotton Printed T-Shirt,₹538.00,₹899.00,0,0,https://www.tatacliq.com/ginger-by-lifestyle-purple-cotton-printed-t-shirt/p-mp000000017893905
Vero Moda,Vero Moda Rust Cotton Self Design Crop Top,₹1079.00,₹2399.00,0,0,https://www.tatacliq.com/vero-moda-rust-cotton-self-design-crop-top/p-mp000000017762013
Qurvii,Qurvii Black Regular Fit Top,₹1199.00,₹2795.00,2.5,2,https://www.tatacliq.com/qurvii-black-regular-fit-top/p-mp000000016987354
YU by Pantaloons,YU by Pantaloons Navy Self Pattern Top,₹437.00,₹1149.00,0,0,https://www.tatacliq.com/yu-by-pantaloons-navy-self-pattern-top/p-mp000000017103142
Soch,Soch Red Cotton Tunic,₹998.00,₹998.00,0,0,https://www.tatacliq.com/soch-red-cotton-tunic/p-mp000000017195858
Soch,Soch Turquoise Floral Print Tunic,₹749.00,₹998.00,0,0,https://www.tatacliq.com/soch-turquoise-floral-print-tunic/p-mp000000017195874
CHIMPAAANZEE,Chimpanzee Black and White Printed Top,₹399.00,₹599.00,0,0,https://www.tatacliq.com/chimpanzee-black-and-white-printed-top/p-mp000000017398914
Cover Story,Cover Story Black Crop Top,₹1744.00,₹3490.00,0,0,https://www.tatacliq.com/cover-story-black-crop-top/p-mp000000016130159
Pepe Jeans,Pepe Jeans Green Cotton Graphic T-Shirt,₹594.00,₹1699.00,0,0,https://www.tatacliq.com/pepe-jeans-green-cotton-graphic-t-shirt/p-mp000000016216314
The Souled Store,The Souled Store Multicolor Tie Dye: Stay Trippy Printed Oversized T-Shirt,₹734.00,₹1499.00,0,0,https://www.tatacliq.com/the-souled-store-multicolor-tie-dye-stay-trippy-printed-oversized-t-shirt/p-mp000000016091866
Forever 21,Forever 21 Orange Relaxed Fit Top,₹399.00,₹999.00,3.0,1,https://www.tatacliq.com/forever-21-orange-relaxed-fit-top/p-mp000000013364437
